,Ant,Larva,Food
1,50,0,27
2,50,0,49
3,50,8,55
4,50,22,51
5,48,30,50
6,46,40,53
7,45,54,49
8,49,52,47
9,57,52,31
10,60,52,18
11,69,52,14
12,81,45,4
13,84,51,6
14,91,48,1
15,92,46,1
16,91,42,0
17,89,44,6
18,87,50,0
19,93,45,15
20,92,54,17
21,97,63,14
22,106,62,21
23,111,65,1
24,107,75,7
25,112,78,3
26,121,74,3
27,123,79,3
28,128,72,1
29,125,71,2
30,130,71,0
31,136,70,1
32,136,69,0
33,142,71,0
34,144,68,1
35,146,68,3
36,147,66,3
37,150,64,2
38,156,70,1
39,154,81,6
40,158,84,2
41,159,93,0
42,163,93,2
43,157,82,0
44,166,72,7
45,165,78,5
46,171,70,7
47,176,85,2
48,176,91,3
49,170,95,5
50,173,100,2
51,178,108,4
52,186,96,1
53,187,104,4
54,188,108,0
55,180,91,1
56,181,79,1
57,180,83,4
58,186,76,0
59,190,71,1
60,184,83,4
61,185,88,5
62,186,89,4
63,189,94,0
64,184,92,0
65,177,90,0
66,173,89,2
67,169,77,4
68,173,77,2
69,180,77,13
70,176,85,1
71,173,90,3
72,167,96,2
73,164,89,1
74,155,89,1
75,156,80,1
76,154,75,0
77,149,69,1
78,146,80,1
79,140,79,2
80,139,83,0
81,135,84,5
82,132,89,0
83,134,74,0
84,131,73,1
85,133,58,3
86,131,53,0
87,127,49,2
88,123,52,0
89,123,53,1
90,120,56,2
91,115,64,0
92,112,58,4
93,116,64,0
94,120,61,5
95,121,70,0
96,124,67,1
97,122,74,6
98,119,71,3
99,117,68,1
100,118,64,1
101,118,61,1
102,118,60,0
103,114,55,4
104,113,59,2
105,118,59,1
106,115,57,1
107,110,56,2
108,108,60,2
109,116,60,1
110,115,54,3
111,117,56,3
112,113,63,0
113,113,56,0
114,117,56,1
115,114,70,7
116,120,69,0
117,121,63,1
118,125,66,4
119,127,68,2
120,134,59,9
121,138,63,8
122,139,72,7
123,141,85,1
124,139,86,2
125,140,92,1
126,143,82,1
127,142,81,1
128,151,69,1
129,154,72,0
130,155,72,4
131,158,74,10
132,168,88,7
133,171,97,3
134,165,100,0
135,159,100,0
136,154,99,1
137,149,80,0
138,140,65,1
139,144,66,0
140,150,58,1
141,151,61,2
142,150,67,3
143,148,77,12
144,153,84,0
145,145,83,6
146,150,86,3
147,153,80,5
148,159,80,2
149,170,78,0
150,174,78,4
151,173,81,3
152,168,82,7
153,171,90,1
154,179,87,12
155,182,98,10
156,180,102,1
157,182,109,0
158,194,110,4
159,198,108,0
160,204,105,0
161,202,96,1
162,208,96,2
163,210,85,1
164,208,93,1
165,204,92,1
166,199,94,4
167,199,99,1
168,196,103,1
169,196,99,0
170,185,95,2
171,181,91,0
172,186,87,1
173,184,87,1
174,177,84,4
175,175,88,1
176,175,93,1
177,179,89,3
178,191,97,1
179,187,96,4
180,184,99,0
181,175,100,0
182,170,95,1
183,176,85,1
184,165,82,0
185,161,73,1
186,159,71,2
187,157,73,6
188,160,74,1
189,156,78,2
190,154,83,2
191,157,93,0
192,151,92,0
193,156,87,0
194,159,85,0
195,161,83,4
196,168,74,0
197,170,79,2
198,167,88,2
199,173,88,4
200,176,98,4
201,165,101,0
202,157,94,0
203,157,80,3
204,162,79,2
205,171,72,2
206,174,67,2
207,171,74,1
208,169,87,3
209,165,88,2
210,168,84,1
211,164,92,2
212,171,88,0
213,167,80,0
214,171,81,10
215,169,88,1
216,168,84,1
217,164,83,1
218,162,85,9
219,171,90,5
220,172,86,3
221,171,82,5
222,178,81,3
223,177,76,9
224,183,72,5
225,186,76,3
226,187,85,1
227,188,83,3
228,189,95,0
229,194,97,7
230,199,94,0
231,199,87,1
232,204,89,5
233,208,77,0
234,213,70,2
235,212,68,2
236,213,75,3
237,215,81,3
238,211,92,0
239,207,97,5
240,211,117,15
241,212,120,2
242,214,120,1
243,218,114,0
244,223,114,8
245,227,108,0
246,235,100,7
247,241,94,2
248,232,101,1
249,227,100,0
250,230,96,4
251,229,100,2
252,224,102,1
253,215,102,4
254,215,105,5
255,216,104,1
256,206,98,1
257,202,97,0
258,197,85,1
259,197,87,2
260,194,87,3
261,200,87,1
262,202,87,2
263,198,102,1
264,199,99,2
265,205,109,0
266,209,106,2
267,212,98,0
268,208,89,1
269,214,91,0
270,207,86,4
271,199,84,0
272,196,93,0
273,194,99,1
274,191,95,0
275,198,87,1
276,191,91,1
277,190,84,1
278,187,77,2
279,189,83,8
280,191,91,0
281,194,95,3
282,197,94,1
283,191,99,2
284,187,94,0
285,182,85,0
286,181,80,1
287,181,80,2
288,183,80,1
289,175,85,0
290,171,91,2
291,171,96,0
292,171,96,1
293,165,90,0
294,168,87,1
295,163,86,0
296,164,76,0
297,155,78,2
298,158,79,2
299,158,74,2
300,162,79,5
301,164,92,5
302,170,94,2
303,167,95,1
304,160,106,3
305,160,104,2
306,162,96,4
307,164,96,0
308,161,96,1
309,159,91,0
310,161,83,1
311,157,88,1
312,155,80,2
313,159,77,7
314,162,75,1
315,165,82,4
316,172,84,3
317,171,86,1
318,164,95,1
319,164,81,4
320,173,74,0
321,176,70,8
322,175,83,0
323,177,75,3
324,171,87,6
325,169,98,0
326,161,98,3
327,164,83,2
328,151,75,2
329,154,79,0
330,153,69,0
331,153,65,0
332,145,75,1
333,138,77,4
334,137,67,1
335,129,61,1
336,123,63,3
337,122,57,1
338,120,56,0
339,121,64,4
340,115,67,2
341,116,68,1
342,112,70,1
343,111,69,1
344,117,66,2
345,120,62,0
346,115,62,1
347,116,62,3
348,120,61,0
349,114,56,0
350,113,54,2
351,117,55,3
352,118,53,1
353,120,56,0
354,116,59,3
355,113,67,2
356,107,64,0
357,108,64,2
358,102,65,13
