,Ant,Larva,Food
1,50,0,12
2,50,0,46
3,50,0,62
4,50,17,57
5,50,25,58
6,45,36,57
7,42,49,55
8,38,60,53
9,47,53,38
10,55,53,29
11,62,51,20
12,72,45,16
13,83,41,14
14,89,43,25
15,99,34,31
16,106,44,21
17,108,50,26
18,107,59,32
19,108,73,22
20,108,86,14
21,119,88,5
22,122,86,8
23,134,88,0
24,135,79,0
25,142,68,4
26,142,63,0
27,141,62,3
28,137,59,1
29,144,61,2
30,139,65,1
31,133,68,1
32,138,64,5
33,139,66,0
34,137,60,1
35,129,67,0
36,130,61,2
37,128,67,2
38,132,62,2
39,127,68,0
40,124,55,1
41,118,57,1
42,124,49,0
43,118,48,1
44,113,46,10
45,114,59,12
46,116,64,12
47,114,76,1
48,113,81,1
49,113,77,0
50,114,74,0
51,114,73,0
52,118,54,1
53,118,51,0
54,118,55,3
55,115,53,0
56,111,52,3
57,106,61,22
58,112,67,11
59,118,69,1
60,115,69,0
61,112,65,5
62,119,65,6
63,126,67,2
64,130,59,2
65,133,67,1
66,132,79,1
67,128,78,2
68,127,71,0
69,127,76,3
70,127,77,0
71,127,65,0
72,124,62,0
73,127,63,10
74,135,67,3
75,136,60,1
76,133,70,2
77,132,69,2
78,135,75,1
79,136,68,0
80,128,77,0
81,125,69,2
82,128,72,0
83,124,66,0
84,119,70,0
85,122,64,1
86,120,66,1
87,119,62,0
88,114,63,1
89,113,59,1
90,108,54,2
91,110,50,0
92,108,52,0
93,107,49,1
94,109,48,1
95,106,55,9
96,113,66,3
97,114,64,2
98,112,69,1
99,111,63,7
100,117,67,0
101,118,53,1
102,113,53,0
103,106,51,1
104,102,59,3
105,105,53,0
106,95,55,1
107,96,51,4
108,101,54,8
109,104,55,1
110,105,59,6
111,106,67,2
112,105,74,1
113,105,67,0
114,101,60,1
115,102,57,0
116,103,51,0
117,105,46,0
118,106,48,8
119,111,53,9
120,112,61,1
121,113,61,1
122,116,64,16
123,120,73,9
124,124,74,0
125,123,67,1
126,127,70,5
127,135,68,3
128,135,65,1
129,136,59,0
130,134,65,1
131,135,70,1
132,132,70,0
133,124,72,0
134,122,75,6
135,126,68,0
136,128,67,1
137,128,71,2
138,135,69,2
139,136,70,2
140,132,73,3
141,135,73,1
142,131,69,1
143,128,68,2
144,133,63,0
145,137,63,3
146,139,66,0
147,138,69,1
148,132,68,1
149,139,77,2
150,140,77,1
151,137,75,2
152,142,78,2
153,149,82,3
154,152,75,1
155,150,75,3
156,149,75,1
157,151,73,0
158,152,69,2
159,149,73,1
160,148,70,3
161,141,66,3
162,141,67,3
163,137,75,1
164,136,74,1
165,136,81,1
166,132,86,0
167,129,79,2
168,127,74,1
169,125,62,1
170,123,55,1
171,121,48,0
172,118,47,6
173,118,48,2
174,117,50,5
175,115,53,10
176,121,61,10
177,124,76,2
178,128,79,0
179,133,79,4
180,133,89,4
181,133,84,3
182,138,70,0
183,139,70,1
184,143,75,5
185,145,66,1
186,143,67,11
187,139,72,19
188,149,82,2
189,148,85,3
190,145,89,1
191,147,87,3
192,151,93,0
193,148,82,0
194,143,66,1
195,144,63,0
196,140,65,1
197,145,63,0
198,146,64,5
199,141,82,3
200,145,84,1
201,148,93,1
202,152,85,1
203,142,87,1
204,137,78,0
205,141,70,7
206,143,71,0
207,143,75,5
208,139,75,3
209,138,81,0
210,131,82,4
211,140,74,1
212,138,72,3
213,146,77,2
214,150,70,0
215,147,70,16
216,156,82,7
217,156,80,6
218,168,82,1
219,167,87,3
220,164,95,1
221,173,85,3
222,175,88,1
223,178,88,1
224,175,86,9
225,182,82,1
226,184,84,7
227,184,91,3
228,193,94,0
229,192,101,3
230,194,106,2
231,198,112,0
232,193,112,2
233,193,105,2
234,196,98,2
235,194,91,1
236,194,90,0
237,195,80,1
238,194,79,2
239,189,79,1
240,188,84,4
241,195,82,1
242,193,83,3
243,191,97,2
244,190,96,2
245,190,97,1
246,178,98,3
247,181,102,1
248,185,88,2
249,177,86,2
250,178,88,3
251,177,86,0
252,180,78,2
253,182,79,1
254,176,86,5
255,182,90,4
256,182,86,2
257,181,99,1
258,181,105,1
259,182,106,0
260,180,98,1
261,173,107,3
262,181,99,1
263,181,91,1
264,185,92,1
265,185,90,0
266,187,88,2
267,181,78,0
268,177,74,1
269,178,80,5
270,181,87,4
271,170,77,1
272,168,92,0
273,169,101,5
274,167,96,2
275,166,94,1
276,164,92,1
277,158,81,3
278,157,70,1
279,156,70,2
280,158,65,6
281,158,65,7
282,164,70,0
283,159,83,23
284,163,88,15
285,163,96,1
286,163,98,3
287,163,95,0
288,161,83,0
289,159,77,0
290,163,67,0
291,161,62,1
292,156,60,7
293,161,61,8
294,167,70,9
295,170,74,3
296,167,85,0
297,166,103,3
298,170,105,0
299,168,103,0
300,160,105,0
301,162,97,0
302,164,84,1
303,156,82,1
304,171,76,1
305,170,66,1
306,177,71,1
307,173,79,5
308,180,80,1
309,180,84,0
310,171,90,7
311,177,94,2
312,175,89,0
313,177,87,0
314,179,89,0
315,180,87,0
316,181,86,1
317,175,89,0
318,180,94,0
319,186,92,2
320,189,93,1
321,196,93,4
322,188,99,3
323,182,89,2
324,179,94,1
325,182,83,3
326,180,83,0
327,169,74,2
328,163,76,0
329,157,65,1
330,151,73,1
331,157,73,0
332,153,73,1
333,157,74,4
334,160,83,1
335,157,84,1
336,151,84,1
337,144,84,1
338,145,87,0
339,156,82,1
340,158,76,1
341,156,73,4
342,160,70,6
343,166,70,4
344,170,78,3
345,166,85,5
346,171,95,1
347,167,102,2
348,167,99,2
349,163,92,1
350,171,86,8
351,181,79,3
352,171,70,2
353,169,72,1
354,165,75,2
355,164,73,0
356,156,72,4
357,160,79,12
358,167,80,9
359,171,82,3
360,166,94,0
361,170,94,0
362,171,96,0
363,174,91,6
364,178,86,2
365,180,85,2
366,175,84,1
367,183,82,2
368,184,85,1
369,189,89,3
370,191,84,0
371,189,86,0
372,186,82,4
373,191,85,3
374,194,90,8
375,201,102,1
376,208,100,7
377,209,108,4
378,212,105,1
379,212,105,1
380,222,96,2
381,220,100,0
382,222,102,0
383,214,96,6
384,209,94,4
385,197,92,2
386,200,93,0
387,197,83,1
388,197,90,4
389,195,87,0
390,186,90,0
391,185,87,2
392,180,90,3
393,183,87,1
394,176,92,1
395,178,87,1
396,179,87,6
397,173,91,2
398,172,93,0
399,172,90,2
400,171,94,2
401,180,94,1
402,181,93,0
403,184,84,1
404,182,80,3
405,174,76,1
406,169,74,0
407,172,72,0
408,168,68,1
409,168,72,1
410,175,75,2
411,171,76,1
412,172,85,0
413,170,96,2
414,173,98,0
415,183,95,0
416,179,98,0
417,183,94,1
418,188,84,3
419,189,83,5
420,184,81,1
421,187,88,0
422,187,90,2
423,185,99,0
424,186,101,0
425,180,100,2
426,186,90,1
427,181,83,0
428,186,78,0
429,186,74,0
430,192,82,10
431,196,88,4
432,201,93,5
433,207,101,4
434,211,104,8
435,216,100,9
436,217,98,10
437,222,101,6
438,222,99,2
439,223,104,0
440,228,106,3
441,223,103,0
442,220,104,0
443,218,103,4
444,216,109,1
445,217,108,2
446,218,116,1
447,221,114,1
448,212,108,5
449,209,97,0
450,201,91,1
451,200,88,2
452,202,87,2
453,192,88,3
454,186,85,1
455,179,84,2
456,183,87,0
457,186,82,0
458,184,87,4
459,186,96,1
460,185,98,2
461,185,98,0
462,186,101,1
463,183,95,1
464,186,92,3
465,185,95,0
466,187,89,1
467,185,80,0
468,187,80,3
469,186,81,7
470,188,85,1
471,179,73,0
472,173,85,11
473,181,86,2
474,183,87,4
475,182,91,2
476,179,101,8
477,181,102,0
478,185,93,1
479,190,89,0
480,191,80,3
481,189,79,2
482,199,80,4
483,196,83,3
484,196,93,3
485,197,100,6
486,194,99,0
487,182,97,2
488,186,99,1
489,184,92,1
490,183,85,2
491,180,90,3
492,178,85,0
493,184,83,2
494,185,90,1
495,179,93,2
496,185,92,0
497,180,91,1
498,180,84,12
499,175,84,1
500,172,78,6
501,173,77,2
502,172,78,4
503,175,83,2
504,178,82,2
505,172,93,2
506,165,87,0
507,168,91,5
508,176,97,1
509,178,92,2
510,177,85,0
