,Ant,Larva,Food
1,50,0,17
2,50,0,57
3,50,0,73
4,50,23,61
5,50,35,72
6,45,44,82
7,39,54,88
8,35,63,90
9,52,51,74
10,64,46,86
11,71,45,99
12,80,47,99
13,89,64,82
14,95,75,75
15,101,90,70
16,106,102,69
17,112,113,66
18,134,117,47
19,144,124,32
20,163,126,34
21,182,124,50
22,202,148,31
23,223,160,18
24,239,170,2
25,240,181,6
26,250,198,8
27,272,193,4
28,283,188,2
29,296,201,3
30,311,205,4
31,337,211,8
32,356,218,5
33,370,224,3
34,388,223,7
35,399,234,1
36,402,238,1
37,411,235,8
38,423,250,1
39,439,241,4
40,438,249,14
41,461,261,12
42,476,270,1
43,477,260,1
44,478,264,5
45,484,268,1
46,481,259,1
47,486,248,6
48,486,263,4
49,503,264,7
50,519,263,0
51,520,270,2
52,512,280,1
53,504,273,0
54,504,275,7
55,513,281,6
56,525,270,0
57,527,277,1
58,519,274,0
59,516,276,2
60,504,280,2
61,495,269,1
62,483,260,1
63,489,259,2
64,496,261,1
65,503,268,2
66,499,272,4
67,502,283,3
68,497,283,6
69,522,296,1
70,517,277,3
71,507,294,1
72,512,284,0
73,499,295,5
74,503,284,3
75,505,283,1
76,512,277,2
77,517,275,3
78,524,255,2
79,517,263,2
80,521,268,1
81,522,267,0
82,523,268,4
83,514,289,3
84,522,279,3
85,519,278,1
86,526,275,2
87,524,279,2
88,505,268,0
89,494,257,2
90,483,263,1
91,471,271,5
92,484,266,3
93,497,284,5
94,500,292,2
95,502,293,3
96,501,275,0
97,489,265,4
98,498,258,2
99,517,260,6
100,527,249,1
101,512,252,6
102,499,278,2
103,504,267,1
104,512,261,3
105,509,269,2
106,510,274,4
107,531,254,2
108,545,252,2
109,541,254,5
110,527,254,0
111,518,252,1
112,509,253,5
113,512,271,1
114,512,266,3
115,523,260,8
116,526,268,1
117,507,263,2
118,517,247,0
119,520,264,2
120,523,264,1
121,509,257,2
122,512,274,0
123,501,265,0
124,493,258,2
125,488,260,0
126,485,256,6
127,496,245,1
128,486,246,10
129,495,250,1
130,507,257,8
131,516,259,2
132,521,254,5
133,520,271,4
134,527,265,4
135,560,263,5
136,563,269,8
137,569,274,12
138,582,271,3
139,579,287,4
140,567,283,3
141,558,275,2
142,558,285,2
143,563,281,4
144,580,249,7
145,584,256,3
146,581,260,8
147,592,263,6
148,589,263,2
149,578,287,8
150,596,287,7
151,611,284,1
152,612,284,2
153,611,281,6
154,604,270,2
155,599,269,5
156,612,279,2
157,611,267,2
158,610,280,3
159,609,278,1
160,614,270,6
161,609,268,1
162,615,280,1
163,619,285,5
164,648,297,7
165,636,301,4
166,637,300,12
167,657,314,1
168,672,317,4
169,667,314,3
170,679,315,0
171,681,316,2
172,691,297,1
173,695,301,3
174,698,298,4
175,701,288,2
176,695,298,1
177,704,309,3
178,702,308,2
179,688,303,2
180,674,303,0
181,674,288,2
182,673,278,3
183,691,277,1
184,691,279,6
185,702,285,14
186,692,302,2
187,683,295,2
188,682,286,0
189,685,295,0
190,694,299,2
191,696,286,4
192,700,297,3
193,700,298,0
194,704,287,4
195,709,290,4
196,709,281,3
197,714,274,4
198,738,267,12
199,730,278,8
200,737,275,6
201,742,286,6
202,742,301,4
203,747,316,13
204,751,297,6
205,746,305,10
206,757,318,3
207,758,311,1
208,767,302,4
209,772,316,6
210,781,314,1
211,779,308,7
212,783,313,1
213,797,315,5
214,806,317,0
215,814,309,1
216,810,307,4
217,809,288,6
218,815,285,1
219,826,277,13
220,844,277,11
221,854,275,18
222,869,302,6
223,842,317,2
224,838,335,4
225,840,347,6
226,856,351,7
227,864,359,0
228,862,347,0
229,852,337,0
230,836,345,1
231,836,337,0
232,829,318,2
233,840,321,6
234,844,305,3
235,851,302,5
236,852,297,5
237,849,298,7
238,862,303,18
239,863,313,12
240,854,310,1
241,865,319,0
242,874,316,2
243,885,313,0
244,883,317,13
245,894,326,1
246,891,325,5
247,889,323,7
248,885,322,6
249,897,309,1
250,909,304,5
251,909,309,13
252,911,317,6
253,927,318,10
254,926,338,9
255,937,344,5
256,925,358,2
257,914,344,2
258,922,337,4
259,916,322,1
260,893,301,5
261,899,293,12
262,882,299,9
263,882,296,12
264,897,296,0
265,898,295,30
266,913,301,14
267,920,303,3
268,911,296,13
269,926,299,3
270,913,294,9
271,919,281,6
272,929,269,14
273,918,287,4
274,920,290,8
275,904,301,2
276,896,309,11
277,901,307,20
278,919,315,1
279,915,321,0
280,905,318,7
281,913,333,4
282,910,332,8
283,936,316,2
284,921,304,1
285,898,309,1
286,898,295,3
287,907,306,2
288,912,300,6
289,907,310,9
290,898,311,4
291,911,312,9
292,917,313,1
293,909,314,4
294,891,309,2
295,858,307,2
296,860,299,6
297,852,296,3
