,Ant,Larva,Food
1,50,0,32
2,50,0,44
3,50,11,46
4,50,23,46
5,47,36,43
6,45,48,42
7,42,52,48
8,51,51,37
9,60,53,22
10,71,44,20
11,76,43,21
12,80,45,22
13,88,43,33
14,100,44,29
15,100,50,26
16,104,59,14
17,111,68,2
18,112,77,7
19,121,77,1
20,118,83,0
21,114,77,2
22,120,72,3
23,120,68,2
24,124,70,0
25,134,69,3
26,137,71,3
27,136,74,1
28,133,71,1
29,133,66,1
30,129,60,0
31,129,58,1
32,124,54,6
33,122,56,0
34,116,64,0
35,115,63,2
36,113,64,5
37,113,66,5
38,118,63,2
39,115,55,7
40,110,61,2
41,108,56,0
42,106,46,3
43,109,52,0
44,104,56,2
45,106,46,0
46,102,56,3
47,100,64,3
48,105,61,1
49,107,56,0
50,108,62,1
51,113,56,1
52,105,51,0
53,106,51,1
54,102,52,0
55,104,51,1
56,107,55,3
57,111,66,1
58,112,62,1
59,116,66,0
60,114,64,4
61,121,65,0
62,130,60,1
63,131,64,1
64,139,60,0
65,138,57,3
66,140,58,8
67,141,56,1
68,141,65,1
69,139,67,1
70,135,77,1
71,137,74,0
72,131,74,5
73,135,70,1
74,138,73,0
75,138,71,0
76,126,70,0
77,125,73,0
78,125,70,1
79,121,66,4
80,125,68,4
81,120,68,0
82,117,60,5
83,117,65,8
84,118,63,1
85,111,52,1
86,111,52,1
87,110,53,1
88,106,49,2
89,107,47,0
90,108,52,0
91,109,52,0
92,114,59,0
93,109,55,2
94,113,63,0
95,109,66,1
96,102,63,4
97,101,58,1
98,101,59,3
99,106,51,1
100,105,43,0
101,103,51,2
102,106,44,0
103,101,44,0
104,99,48,7
105,100,59,0
106,100,56,0
107,99,64,2
108,95,67,2
109,95,64,0
110,94,54,1
111,99,50,4
112,104,46,0
113,103,41,1
114,107,41,11
115,111,48,8
116,115,55,9
117,122,62,8
118,125,67,4
119,127,72,4
120,129,73,0
121,136,70,2
122,141,65,0
123,143,63,12
124,150,65,9
125,159,64,11
126,161,66,4
127,161,77,3
128,162,72,5
129,171,76,3
130,167,77,2
131,170,80,4
132,175,67,0
133,174,78,2
134,178,67,0
135,172,62,1
136,165,55,1
137,161,59,4
138,164,63,0
139,162,65,10
140,162,75,1
141,163,81,10
142,170,91,7
143,181,86,2
144,177,91,1
145,171,87,0
146,169,76,0
147,171,70,1
148,174,70,2
149,171,67,2
150,168,67,7
151,161,83,11
152,171,80,7
153,169,81,2
154,167,76,3
155,161,80,4
156,177,71,5
157,178,75,6
158,180,73,11
159,184,76,11
160,190,75,4
161,189,82,4
162,187,84,1
163,180,77,6
164,183,78,9
165,183,80,4
166,189,75,7
167,196,78,10
168,195,84,21
169,194,93,15
170,204,90,19
171,203,97,8
172,204,94,1
173,208,95,2
174,220,92,2
175,216,90,2
176,224,85,8
177,228,88,15
178,227,93,2
179,229,91,2
180,231,99,0
181,227,97,2
182,231,88,0
183,234,88,2
184,239,90,2
185,250,87,3
186,254,92,4
187,247,106,5
188,256,107,2
189,265,108,7
190,271,114,1
191,274,106,0
192,273,103,3
193,273,97,9
194,276,102,9
195,283,100,0
196,273,105,16
197,274,108,11
198,279,104,3
199,289,101,1
200,280,92,2
201,280,101,7
202,291,95,6
203,293,100,5
204,284,105,4
205,282,110,14
206,286,104,15
207,293,95,26
208,294,109,0
209,296,103,3
210,301,109,27
211,305,114,12
212,295,134,10
213,302,125,7
214,307,133,3
215,299,134,7
216,298,136,3
217,293,124,1
218,292,112,2
219,289,119,0
220,297,113,3
221,307,103,0
222,307,107,4
223,305,120,7
224,321,111,0
225,317,112,0
226,308,118,6
227,305,117,1
228,307,113,7
229,309,113,0
230,310,108,14
231,314,116,7
232,324,120,10
233,327,118,2
234,326,116,6
235,323,123,8
236,324,122,3
237,330,118,11
238,330,121,10
