Ants,Larva,Food
221.1,209.2,278.9
221.7,198.2,280.4
223.1,204.2,281.3
223.8,205.9,281.6
223.2,197.9,282.8
220.8,195.0,283.5
220.5,202.5,284.8
220.2,199.0,285.4
219.5,198.9,286.6
214.7,203.6,287.7
213.4,203.7,288.9
215.2,200.0,289.9
214.2,201.7,291.0
214.0,205.3,291.2
215.5,205.1,291.5
216.3,206.5,293.9
216.5,202.5,294.2
219.7,198.8,295.0
220.9,192.6,296.1
222.5,192.1,296.8
226.9,194.5,297.9
230.1,196.7,298.3
227.9,196.7,298.7
224.7,203.5,299.9
222.3,212.0,300.7
226.0,209.6,300.2
224.7,207.4,301.0
222.5,207.9,301.1
221.8,204.2,301.7
218.7,196.0,303.8
219.0,199.8,303.6
217.0,200.3,304.9
218.0,203.7,304.7
218.3,201.9,304.5
217.2,203.0,305.4
217.1,202.2,305.1
216.4,199.7,306.5
216.5,194.1,305.9
214.5,192.6,306.2
213.1,196.4,306.7
215.0,194.7,307.4
213.6,195.6,307.8
210.0,197.8,307.9
208.8,205.2,308.7
210.1,198.0,308.5
210.2,197.8,309.6
209.1,200.2,309.8
208.4,201.8,310.2
206.7,194.3,310.6
207.9,199.1,310.7
207.3,199.4,311.6
207.1,193.6,311.2
206.4,191.7,311.2
209.0,196.3,311.3
209.8,189.4,311.9
208.4,182.7,311.8
212.2,182.0,312.7
212.2,182.7,312.8
214.5,183.7,314.4
213.9,194.5,314.1
211.3,199.4,314.5
209.9,207.0,314.6
210.1,210.9,314.9
215.5,209.3,315.6
219.5,201.8,316.3
223.0,202.6,315.8
226.4,198.9,0.8
229.2,201.9,0.9
232.3,203.5,0.7
234.8,210.5,0.2
235.3,212.6,1.3
237.8,219.2,0.2
240.0,218.5,0.5
239.9,214.9,0.6
240.9,217.0,0.2
243.1,220.1,0.7
245.3,216.4,2.3
247.2,218.7,0.7
245.4,229.0,0.2
245.3,224.4,0.2
248.8,222.2,0.3
243.0,224.3,0.2
241.5,226.5,0.6
242.0,220.1,0.2
243.3,225.1,0.6
239.2,225.4,0.3
242.4,221.4,0.5
241.0,222.1,0.4
240.4,222.4,0.4
240.2,218.8,0.6
241.8,219.6,0.5
240.5,225.7,0.0
241.9,222.0,1.3
239.6,221.2,1.2
238.5,227.8,0.0
239.6,224.0,0.6
239.0,219.6,0.0
235.9,216.4,0.1
231.9,214.2,0.7
232.1,210.2,0.6
231.3,214.5,0.5
229.5,217.1,0.4
229.9,222.2,0.5
227.3,224.2,0.9
229.3,222.3,0.5
226.7,216.0,0.5
227.5,220.0,0.4
225.2,214.4,0.2
224.2,213.5,0.4
226.6,213.4,0.1
229.0,220.2,0.1
228.9,216.3,0.2
228.5,220.2,0.6
227.2,226.7,0.1
226.6,227.2,0.3
225.0,226.9,0.1
222.6,225.4,0.2
221.7,225.5,0.3
219.3,217.5,0.6
221.0,217.9,0.2
222.1,218.4,0.8
219.5,223.8,0.6
218.7,219.2,0.3
218.6,225.0,0.8
220.0,227.5,0.2
222.4,222.7,0.5
222.4,220.9,0.0
221.8,221.1,0.3
222.7,219.3,0.4
220.3,216.9,0.3
219.9,217.9,0.7
220.4,221.8,0.4
221.7,223.5,0.3
220.9,224.5,0.7
219.0,224.3,0.7
219.9,226.5,0.2
218.3,222.4,0.3
220.1,220.8,0.1
217.9,215.7,0.5
219.7,221.5,1.0
216.9,215.1,0.0
217.0,215.1,0.0
215.7,216.9,0.7
216.9,219.4,0.3
217.3,216.2,0.6
214.9,226.9,0.8
215.5,229.1,0.2
214.3,230.0,0.3
214.7,223.1,0.5
214.3,221.4,0.7
216.6,211.7,0.8
220.0,206.7,0.7
217.9,207.8,0.2
218.2,208.6,1.0
219.2,213.0,0.2
218.1,216.7,0.0
221.7,219.2,0.6
222.6,219.8,0.8
226.5,223.1,0.5
227.5,220.0,0.9
228.9,223.9,1.8
229.9,224.1,0.2
231.0,221.3,0.2
232.9,225.6,0.5
231.8,231.1,0.4
234.0,231.8,0.8
234.3,230.7,1.2
235.9,230.6,0.3
237.0,233.5,0.6
238.2,229.5,0.3
239.0,230.9,0.8
236.5,236.4,0.3
239.8,235.8,1.3
243.3,234.5,0.5
244.9,237.0,0.0
245.0,234.5,0.9
244.2,236.1,1.0
244.6,246.6,0.1
241.5,242.8,0.5
240.8,248.6,0.6
237.6,252.5,0.1
235.6,249.4,0.5
227.9,240.9,0.7
222.9,241.1,0.5
218.1,237.6,0.4
215.4,233.6,0.3
214.9,235.6,0.4
213.7,232.7,0.5
215.3,231.1,0.5
214.3,223.5,0.3
213.2,216.3,0.0
210.6,209.6,0.3
207.6,209.7,1.2
209.4,213.1,0.3
208.6,211.3,0.6
205.5,218.3,0.3
207.8,218.7,0.4
209.6,214.9,1.6
213.5,211.2,0.8
212.7,213.0,0.6
214.1,208.6,0.2
212.9,208.7,0.3
212.9,214.2,0.1
214.7,212.7,0.1
218.5,210.8,0.9
218.6,216.4,0.1
218.1,217.0,0.2
217.2,218.3,0.7
217.5,224.6,0.3
217.5,229.3,0.4
214.6,226.0,0.2
216.7,225.5,0.4
218.8,223.2,0.4
