,Ant,Larva,Food
1,100,0,0
2,100,0,5
3,76,0,105
4,60,16,150
5,49,37,171
6,51,46,193
7,64,39,203
8,76,28,206
9,82,31,225
10,80,47,251
11,92,46,269
12,108,34,279
13,115,29,287
14,110,45,309
15,109,63,339
16,124,49,343
17,134,36,339
18,131,55,370
19,134,69,405
20,146,64,418
21,152,77,455
22,158,88,489
23,184,68,499
24,201,76,553
25,195,107,603
26,204,119,642
27,228,124,702
28,254,129,763
29,278,114,779
30,304,106,818
31,306,125,859
32,318,145,923
33,319,181,998
34,339,169,1015
35,390,111,1000
36,397,116,1024
37,386,152,1073
38,385,199,1167
39,407,193,1197
40,461,147,1213
41,464,164,1254
42,472,198,1338
43,488,177,1325
44,527,143,1337
45,515,173,1373
46,497,220,1431
47,511,214,1447
48,567,179,1489
49,581,191,1543
50,559,224,1564
51,559,237,1589
52,585,233,1635
53,607,221,1653
54,639,191,1657
55,637,194,1658
56,620,242,1723
57,621,269,1777
58,657,222,1756
59,681,200,1761
60,649,245,1786
61,679,215,1787
62,686,205,1778
63,651,220,1740
64,654,225,1755
65,659,223,1761
66,660,247,1813
67,652,271,1842
68,686,239,1849
69,696,211,1813
70,700,231,1858
71,694,271,1927
72,730,246,1951
73,732,272,2008
74,735,269,2003
75,758,233,1976
76,757,241,1995
77,757,284,2081
78,745,310,2108
79,787,257,2087
80,811,214,2049
81,787,264,2100
82,746,328,2147
83,775,281,2111
84,812,262,2147
85,810,279,2176
86,803,277,2157
87,799,275,2148
88,818,245,2125
89,828,237,2127
90,806,260,2130
91,783,271,2105
92,775,245,2038
93,758,255,2025
94,735,264,1995
95,752,232,1964
96,749,234,1965
97,727,265,1982
98,731,301,2061
99,758,259,2030
100,794,238,2062
101,760,315,2149
102,759,325,2167
103,811,269,2157
104,827,233,2116
105,822,231,2104
106,779,295,2146
107,751,340,2180
108,786,299,2168
109,822,280,2203
110,834,270,2207
111,825,274,2193
112,810,302,2223
113,820,297,2231
114,843,268,2221
115,851,271,2242
116,856,273,2256
117,843,289,2262
118,818,366,2365
119,840,346,2369
120,898,301,2395
121,913,284,2392
122,916,249,2328
123,882,266,2293
124,863,295,2313
125,850,311,2319
126,859,295,2306
127,877,244,2239
128,861,277,2274
129,844,308,2301
130,834,312,2290
131,849,311,2318
132,874,291,2330
133,861,325,2370
134,877,298,2347
135,894,298,2382
136,870,326,2390
137,898,317,2429
138,942,291,2464
139,928,307,2468
140,896,333,2456
141,900,303,2403
142,915,295,2418
143,904,341,2487
144,884,370,2507
145,921,326,2490
146,975,283,2515
147,959,342,2599
148,954,357,2620
149,980,346,2649
150,981,359,2678
151,984,341,2649
152,978,345,2644
153,1008,299,2614
154,1025,304,2655
155,981,352,2665
156,980,358,2675
157,1000,354,2706
158,1024,282,2611
159,1016,283,2596
160,993,324,2633
161,977,322,2598
162,966,368,2667
163,967,370,2672
164,1025,303,2655
165,1030,326,2709
166,990,376,2730
167,999,394,2783
168,1032,360,2782
169,1072,332,2805
170,1049,375,2847
171,1040,362,2803
172,1061,317,2755
173,1069,306,2748
174,1028,344,2743
175,1002,374,2750
176,1009,336,2687
177,1029,303,2661
178,1029,340,2736
179,1026,387,2824
180,1042,382,2843
181,1058,345,2803
182,1098,293,2782
183,1061,323,2767
184,1007,389,2791
185,1004,400,2806
186,1039,391,2858
187,1048,383,2859
188,1090,322,2823
189,1105,299,2806
190,1067,361,2855
191,1037,388,2847
192,1053,384,2872
193,1060,372,2861
194,1067,413,2957
195,1037,437,2948
196,1094,356,2899
197,1117,358,2949
198,1103,397,2999
199,1115,401,3030
200,1139,375,3026
201,1144,369,3023
202,1113,382,2987
203,1113,383,2991
204,1124,385,3016
205,1126,365,2981
206,1130,345,2947
207,1124,373,2992
208,1103,380,2965
209,1123,378,3000
210,1102,388,2977
211,1131,358,2977
212,1116,369,2969
213,1098,388,2971
214,1112,364,2949
215,1111,397,3013
216,1098,375,2945
217,1119,354,2945
218,1089,375,2926
219,1092,378,2939
220,1095,405,2999
221,1094,430,3049
