,Ant,Larva,Food
1,100,0,0
2,100,11,219
3,83,51,320
4,62,73,459
5,94,40,530
6,113,44,627
7,110,62,884
8,118,74,1194
9,135,75,1308
10,156,68,1466
11,169,76,1654
12,180,98,1869
13,198,110,2103
14,224,128,2300
15,250,146,2493
16,287,138,2652
17,308,173,3025
18,331,183,3279
19,375,178,3588
20,398,198,3677
21,429,211,3814
22,459,254,3854
23,504,314,3998
24,567,310,4185
25,627,284,4176
26,663,301,4225
27,701,345,4406
28,761,419,4753
29,814,470,4767
30,906,524,4706
31,1032,537,4580
32,1148,599,4674
33,1255,701,4754
34,1401,757,4471
35,1546,647,4383
36,1706,441,4294
37,1707,412,4236
38,1615,555,4337
39,1534,655,4376
40,1567,606,4343
41,1634,511,4289
42,1664,447,4219
43,1624,459,4165
44,1543,628,4342
45,1501,672,4343
46,1606,494,4197
47,1636,432,4135
48,1554,546,4197
49,1507,672,4357
50,1568,690,4513
51,1670,617,4572
52,1751,523,4545
53,1785,497,4562
54,1713,591,4607
55,1703,637,4679
56,1725,569,4586
57,1780,456,4471
58,1726,507,4465
59,1642,622,4524
60,1640,560,4398
61,1655,517,4343
62,1609,549,4315
63,1606,574,4359
64,1617,546,4323
65,1682,498,4358
66,1634,560,4385
67,1597,555,4303
68,1608,599,4413
69,1606,574,4357
70,1676,562,4473
71,1640,586,4451
72,1708,507,4427
73,1674,612,4571
74,1615,662,4553
75,1697,510,4410
76,1721,494,4429
77,1649,551,4397
78,1625,574,4397
79,1628,606,4465
80,1631,587,4435
81,1686,476,4323
82,1638,502,4277
83,1577,564,4279
84,1559,552,4221
85,1570,555,4249
86,1573,525,4195
87,1612,476,4173
88,1559,585,4287
89,1524,579,4203
90,1575,525,4199
91,1550,581,4261
92,1565,608,4344
93,1626,497,4245
94,1625,501,4249
95,1566,592,4314
96,1598,483,4160
97,1617,438,4108
98,1508,600,4215
99,1468,661,4256
100,1583,501,4167
101,1641,392,4063
102,1572,494,4130
103,1458,674,4263
104,1483,636,4238
105,1609,501,4218
106,1610,562,4340
107,1597,650,4493
108,1610,624,4467
109,1671,545,4431
110,1638,565,4403
111,1601,593,4385
112,1639,529,4335
113,1638,555,4384
114,1563,625,4375
115,1583,628,4420
116,1589,575,4325
117,1634,525,4314
118,1596,566,4311
119,1575,599,4348
120,1599,542,4279
121,1620,470,4178
122,1572,543,4230
123,1490,631,4239
124,1531,554,4168
125,1549,609,4314
126,1560,591,4299
127,1629,486,4227
128,1579,609,4373
129,1528,636,4325
130,1613,547,4317
131,1611,563,4347
132,1580,580,4319
133,1540,588,4253
134,1594,511,4207
135,1572,490,4122
136,1507,575,4161
137,1468,637,4207
138,1518,583,4200
139,1556,556,4221
140,1551,530,4161
141,1529,529,4113
142,1477,611,4174
143,1472,616,4175
144,1530,519,4097
145,1518,565,4163
146,1443,595,4065
147,1514,472,3970
148,1474,552,4050
149,1399,612,4021
150,1402,653,4107
151,1452,593,4087
152,1538,469,4013
153,1523,524,4092
154,1457,615,4141
155,1453,562,4027
156,1501,492,3981
157,1498,537,4069
158,1468,614,4162
159,1510,638,4294
160,1553,573,4251
161,1609,529,4274
162,1556,580,4269
163,1550,557,4212
164,1588,444,4061
165,1533,555,4174
166,1428,658,4152
167,1479,513,3981
168,1483,473,3911
169,1466,469,3867
170,1443,508,3898
171,1400,566,3930
172,1405,526,3857
173,1439,548,3973
174,1419,591,4019
175,1476,546,4043
176,1491,525,4029
177,1483,618,4200
178,1463,632,4188
179,1504,614,4233
180,1546,553,4197
181,1592,425,4031
182,1511,553,4126
183,1438,640,4154
184,1479,493,3943
185,1507,450,3912
186,1422,560,3961
187,1411,548,3916
188,1441,515,3909
189,1428,586,4025
190,1425,645,4138
191,1509,572,4195
192,1545,544,4177
193,1499,593,4207
194,1431,631,4248
195,1497,585,4161
196,1513,577,4177
197,1514,572,4170
198,1515,600,4229
199,1491,623,4226
200,1518,506,4042
201,1517,511,4054
202,1442,587,4055
203,1435,547,3959
204,1478,449,3851
205,1448,523,3939
206,1359,629,3995
207,1400,525,3846
208,1447,504,3899
209,1398,550,3987
210,1416,566,3963
211,1463,518,3959
212,1474,484,3913
213,1425,547,3941
214,1360,601,4249
215,1366,546,4311
216,1399,473,4342
217,1412,495,4521
218,1370,554,4553
219,1325,551,4594
220,1380,507,4604
221,1375,524,4563
222,1355,531,4667
223,1374,493,4792
224,1356,484,4912
225,1325,477,5044
226,1315,471,5146
227,1274,457,5304
228,1256,431,5311
229,1227,433,5390
230,1182,461,5606
231,1195,401,5548
232,1194,414,5621
233,1133,465,5652
234,1152,432,5733
235,1134,401,5688
236,1122,380,5896
237,1094,357,6036
238,1053,340,6036
239,1009,366,6148
240,995,348,6353
241,965,337,6385
242,946,330,6810
243,919,308,7133
244,878,300,7301
245,849,294,7505
246,828,278,7735
247,798,269,7931
248,765,274,8138
249,771,254,8489
250,735,246,8517
251,700,259,8767
252,704,226,8949
253,696,209,9198
254,649,232,9306
255,615,229,9648
256,607,207,9981
257,569,205,10162
258,568,184,10245
259,546,166,10528
260,507,175,10954
261,477,178,11373
262,464,190,11477
263,472,169,11633
264,477,145,11818
265,446,147,12212
266,437,131,12319
267,410,140,12447
268,380,147,12861
269,380,126,13233
270,378,100,13341
271,362,108,13786
272,334,119,14132
273,326,121,14271
274,311,103,14532
275,311,83,14954
276,280,86,15333
277,252,78,15734
278,242,78,16060
279,237,78,16311
280,231,77,16599
281,222,76,16836
282,219,71,17162
283,213,77,17199
284,204,79,17465
285,210,75,17631
286,201,71,18019
287,205,78,18497
288,200,88,18690
289,208,74,18942
290,205,63,19191
291,204,77,19375
292,194,75,19621
293,198,81,20129
294,187,97,20141
295,203,84,20371
296,214,75,20620
297,208,81,20812
298,215,79,21020
299,217,88,21284
300,214,97,21407
301,221,89,21573
302,231,65,21719
303,225,64,22004
304,209,71,22149
305,200,83,22293
306,196,76,22510
307,204,61,22741
308,197,57,23005
309,180,55,23216
310,170,73,23560
311,163,78,23784
312,166,59,23769
313,173,69,23921
314,165,79,24187
315,177,71,24447
316,185,77,24701
317,185,78,25020
318,194,70,25351
319,189,73,25394
320,191,78,25738
321,194,74,25996
322,199,78,26509
323,194,98,26752
324,196,102,26894
325,218,95,27098
326,228,98,27339
327,240,118,27516
328,242,134,27651
329,267,132,27647
330,291,127,27865
331,298,141,28124
332,317,146,28309
333,339,165,28620
334,358,187,28880
335,391,196,28867
336,413,196,29193
337,460,208,29439
338,491,251,29554
339,516,277,29650
340,565,289,29827
341,606,326,30078
342,661,336,30097
343,745,342,30233
344,782,404,30555
345,830,424,30577
346,907,459,30540
347,978,527,30551
348,1053,538,30666
349,1174,596,30540
350,1264,666,30569
351,1387,748,30374
352,1512,774,30207
353,1681,783,29827
354,1790,901,29537
355,1896,1040,29103
356,2073,1162,28452
357,2291,1228,27766
358,2541,1272,27049
359,2753,1415,26419
360,2946,1601,25516
361,3200,1756,24561
362,3530,1924,23282
363,3831,2150,21972
364,4264,2307,20369
365,4698,2465,18427
366,5208,2888,16189
367,5688,1959,15293
368,6406,540,13891
369,5823,857,13359
370,4959,1511,12937
371,4677,1393,12139
372,4671,964,11269
373,4556,842,10794
374,4219,988,10412
375,3920,1045,9929
376,3734,982,9432
377,3639,865,9007
378,3493,848,8680
379,3349,834,8363
380,3200,855,8107
381,3038,859,7792
382,2985,714,7397
383,2885,715,7198
384,2690,789,6955
385,2613,727,6678
386,2520,783,6603
387,2470,706,6351
