,Ant,Larva,Food
1,50,0,44
2,50,0,57
3,50,16,53
4,50,24,62
5,47,34,61
6,42,48,57
7,39,55,61
8,53,47,57
9,59,45,61
10,68,41,68
11,77,37,62
12,84,37,66
13,86,38,61
14,90,49,54
15,93,53,42
16,94,51,47
17,100,63,27
18,100,69,30
19,104,68,21
20,114,63,21
21,111,79,7
22,119,68,1
23,127,73,6
24,130,66,2
25,132,77,1
26,128,67,3
27,134,70,2
28,131,71,1
29,129,68,4
30,131,64,0
31,130,61,1
32,134,68,2
33,140,61,0
34,136,69,8
35,137,72,0
36,134,77,2
37,140,70,2
38,136,76,1
39,141,78,7
40,146,74,4
41,143,76,0
42,135,76,3
43,130,77,1
44,127,66,1
45,129,68,1
46,136,65,0
47,142,60,5
48,146,62,2
49,142,71,7
50,137,77,4
51,139,79,0
52,140,87,1
53,139,83,6
54,141,83,1
55,143,78,3
56,149,80,6
57,153,79,0
58,155,80,4
59,152,82,2
60,155,76,0
61,158,72,0
62,159,69,0
63,159,70,5
64,161,67,2
65,159,77,3
66,161,77,12
67,160,83,3
68,157,90,1
69,155,95,3
70,160,95,1
71,160,99,1
72,157,95,0
73,146,82,0
74,149,76,0
75,150,66,4
76,157,65,0
77,160,62,3
78,155,72,1
79,150,70,0
80,155,78,5
81,153,80,0
82,154,81,5
83,157,74,0
84,162,77,6
85,174,70,15
86,181,68,9
87,186,71,12
88,185,86,8
89,187,95,0
90,190,94,7
91,192,107,5
92,199,110,4
93,208,93,2
94,206,86,0
95,209,92,3
96,214,75,0
97,218,77,2
98,213,90,13
99,213,104,4
100,216,103,6
101,217,112,0
102,209,101,0
103,216,98,2
104,228,90,1
105,232,97,4
106,242,99,0
107,236,113,2
108,223,111,0
109,225,112,3
110,230,105,2
111,231,95,6
112,239,98,0
113,233,96,14
114,239,93,12
115,253,96,3
116,249,114,7
117,250,113,3
118,248,124,4
119,241,128,1
120,238,115,2
121,245,106,3
122,249,98,3
123,262,96,3
124,261,93,1
125,264,101,9
126,264,107,6
127,262,116,3
128,269,117,1
129,267,126,0
130,269,120,4
131,280,119,7
132,295,116,0
133,301,114,1
134,295,113,2
135,290,120,6
136,306,121,8
137,315,117,12
138,320,128,0
139,311,125,6
140,309,131,0
141,313,128,5
142,321,133,5
143,315,120,2
144,315,118,3
145,313,120,2
146,307,124,2
147,298,119,1
148,291,132,1
149,288,125,4
150,300,131,0
151,306,126,9
152,306,122,3
153,303,102,2
154,297,113,7
155,308,111,3
156,314,120,8
157,301,134,1
158,290,145,2
159,292,148,2
160,286,137,1
161,296,130,1
162,304,116,0
163,298,108,0
164,299,105,5
165,303,113,6
166,305,121,2
167,311,118,1
168,303,122,2
169,309,135,0
170,310,121,1
171,315,114,2
172,315,120,3
173,310,118,6
174,321,105,0
175,314,111,12
176,311,122,10
177,307,132,4
178,307,133,3
179,303,134,6
180,312,142,5
181,328,137,0
182,336,119,3
183,339,127,4
184,329,137,13
185,335,133,1
186,342,139,3
187,341,148,22
188,345,153,0
189,349,148,1
190,342,148,5
191,336,142,2
192,333,135,6
193,337,120,1
194,337,115,4
195,342,113,4
196,347,121,4
197,334,128,9
198,330,134,10
199,323,136,3
200,321,132,3
201,319,130,2
202,320,126,1
203,314,122,3
204,319,131,1
205,311,135,3
206,308,132,4
207,306,126,1
208,296,128,8
209,308,118,2
210,311,117,1
211,305,116,0
212,297,130,5
213,296,125,1
214,296,118,5
215,301,126,4
216,306,130,4
217,318,128,0
218,317,130,5
219,312,133,3
220,312,119,2
221,313,119,1
222,310,106,1
223,308,111,8
224,310,122,2
225,310,129,14
226,317,127,11
227,316,139,17
228,331,142,11
229,334,129,0
230,327,126,0
231,326,125,0
232,329,118,5
233,327,117,1
234,321,127,9
235,324,133,0
236,332,133,5
237,338,137,1
238,340,128,4
239,343,127,2
240,350,126,8
241,344,127,1
242,328,126,6
243,336,137,1
244,325,134,1
245,323,132,2
246,320,132,7
247,319,135,1
248,311,128,0
249,316,132,4
250,327,126,0
251,326,125,8
252,336,125,1
253,331,135,5
254,324,129,8
255,331,139,0
256,334,138,1
257,331,134,0
258,320,118,2
259,324,123,7
260,328,116,0
261,322,120,2
262,311,114,2
263,308,125,1
264,316,127,0
265,318,127,3
266,319,124,1
267,308,137,1
268,316,130,0
269,313,110,0
270,315,116,2
271,296,106,3
272,306,103,1
273,308,110,6
274,302,119,16
275,300,127,2
276,300,133,3
277,301,135,2
278,299,134,0
279,276,131,4
280,277,118,0
281,283,113,6
282,284,108,9
283,297,99,2
284,297,108,9
285,308,114,3
286,306,119,2
287,305,121,10
288,303,135,1
289,314,137,8
290,329,146,0
291,329,146,9
292,335,156,1
293,340,153,0
294,337,156,4
295,337,136,0
296,335,146,3
297,342,135,2
298,344,143,1
299,351,137,4
300,339,145,1
301,340,140,1
302,340,142,0
303,347,134,0
304,358,133,11
305,358,142,0
306,356,135,8
307,365,142,1
308,369,144,1
309,358,143,2
310,351,141,0
311,344,150,1
312,338,126,0
313,337,134,0
314,325,134,1
315,322,129,4
316,330,123,16
317,325,137,29
318,330,146,6
319,331,158,0
320,328,161,1
321,325,166,3
322,321,165,0
323,321,148,1
324,331,137,4
325,329,134,5
326,329,135,2
327,335,129,8
328,340,140,0
329,337,138,4
330,338,139,6
331,341,139,5
332,337,153,1
333,325,142,2
334,325,158,0
335,329,155,0
336,330,151,0
337,320,138,2
338,332,145,1
339,328,132,1
340,325,134,3
341,314,151,0
342,310,155,0
343,308,152,0
344,306,159,0
345,305,162,0
346,304,151,3
347,300,148,2
348,290,147,4
349,302,148,2
350,298,143,1
351,297,147,3
352,299,151,1
353,306,164,1
354,307,151,4
355,302,154,0
356,299,143,0
357,306,162,0
358,298,143,0
359,286,137,0
360,291,131,3
361,293,145,0
362,296,120,0
363,300,126,6
364,305,146,13
365,303,169,0
366,302,163,6
367,311,178,4
