,Ant,Larva,Food
1,50,0,34
2,50,0,56
3,50,15,52
4,50,28,50
5,44,39,43
6,40,49,37
7,30,59,33
8,42,53,22
9,51,47,20
10,63,40,14
11,73,41,8
12,81,40,8
13,86,40,9
14,89,45,17
15,88,48,20
16,95,51,8
17,96,55,5
18,98,59,6
19,108,62,8
20,103,70,3
21,106,68,0
22,105,65,2
23,110,67,3
24,116,68,0
25,118,63,6
26,123,75,2
27,129,75,3
28,132,78,0
29,136,75,9
30,140,82,7
31,144,80,0
32,148,77,3
33,150,77,2
34,151,83,4
35,152,78,1
36,152,76,12
37,157,84,6
38,167,86,2
39,171,89,1
40,171,89,1
41,171,95,3
42,173,89,0
43,182,81,3
44,175,76,1
45,172,80,1
46,170,68,0
47,166,70,0
48,161,77,5
49,165,78,4
50,160,79,1
51,161,87,6
52,162,94,1
53,158,87,1
54,161,89,4
55,166,87,1
56,163,92,0
57,163,88,2
58,160,94,0
59,159,87,4
60,158,75,0
61,160,64,0
62,164,70,0
63,168,65,2
64,162,68,2
65,160,77,4
66,156,86,5
67,159,85,2
68,160,91,4
69,153,90,3
70,157,85,1
71,148,77,4
72,152,72,0
73,152,60,2
74,155,66,0
75,157,71,3
76,149,80,6
77,152,84,0
78,144,93,5
79,146,94,0
80,150,86,0
81,141,78,2
82,140,67,0
83,148,66,1
84,144,63,0
85,138,63,0
86,140,64,3
87,138,70,2
88,146,73,0
89,145,73,1
90,143,80,1
91,137,70,5
92,135,69,3
93,145,68,0
94,148,71,3
95,145,64,0
96,145,69,1
97,151,73,2
98,157,71,0
99,153,66,1
100,149,75,3
101,155,77,3
102,157,75,1
103,159,81,1
104,155,88,1
105,152,91,1
106,151,87,0
107,151,83,0
108,148,80,3
109,149,75,1
110,149,67,1
111,147,69,5
112,149,75,0
113,149,75,1
114,142,75,2
115,141,77,1
116,135,77,1
117,142,75,3
118,138,74,0
119,132,79,0
120,137,73,5
121,142,72,2
122,137,70,0
123,135,69,1
124,136,66,0
125,137,73,8
126,141,79,2
127,139,79,2
128,138,76,2
129,136,70,4
130,142,66,2
131,146,54,1
132,143,54,4
133,144,63,9
134,150,74,0
135,149,76,1
136,144,79,10
137,145,82,4
138,143,78,2
139,138,70,3
140,145,67,1
141,145,60,0
142,144,51,3
143,139,54,0
144,134,54,1
145,134,64,3
146,131,62,3
147,131,66,7
148,132,68,0
149,133,73,2
150,133,69,2
151,130,76,0
152,130,70,4
153,126,65,0
154,118,61,0
155,115,57,3
156,116,60,7
157,119,67,0
158,113,69,3
159,111,71,1
160,110,64,2
161,117,57,6
162,118,51,2
163,125,50,5
164,126,54,2
165,129,64,1
166,124,65,0
167,123,64,2
168,115,69,9
169,126,65,3
170,130,62,0
171,128,65,1
172,124,60,1
173,129,58,0
174,131,57,0
175,132,54,11
176,137,62,0
177,139,61,7
178,140,61,2
179,136,58,1
180,134,56,1
181,135,46,1
182,136,48,0
183,137,49,10
184,139,53,9
185,129,62,15
186,130,77,0
187,131,80,1
188,134,79,0
189,142,77,2
190,137,74,0
191,140,60,0
192,138,59,1
193,140,58,2
194,139,58,3
195,137,59,0
196,134,74,0
197,132,72,1
198,138,69,1
199,129,70,0
200,129,68,0
201,127,54,1
202,124,55,3
203,120,57,0
204,121,61,1
205,115,62,0
206,110,60,0
207,107,62,1
208,109,50,0
209,109,48,2
210,113,45,0
211,113,54,2
212,115,58,2
213,112,69,0
214,113,69,2
215,111,73,0
216,113,66,1
217,118,58,1
218,127,52,5
219,131,64,1
220,132,59,2
221,122,61,1
222,123,63,9
223,125,65,7
224,130,54,2
225,131,57,8
226,138,60,4
227,140,63,0
228,135,54,3
229,135,62,5
230,143,63,1
231,140,62,0
232,139,61,0
233,136,65,2
234,138,64,2
235,140,62,3
236,138,65,0
237,146,59,4
238,149,62,2
239,149,61,2
240,146,60,0
241,147,66,2
242,145,68,1
243,148,67,15
244,152,76,0
245,147,77,0
246,151,73,1
247,154,77,0
248,150,76,2
249,158,65,9
250,161,71,0
251,164,68,1
252,167,70,0
253,163,69,0
254,160,72,2
255,158,66,2
256,159,71,4
257,161,69,1
258,160,77,0
259,164,79,0
260,155,74,5
261,156,80,0
262,154,81,1
263,147,82,0
264,149,73,3
265,141,79,1
266,142,71,3
267,135,66,1
268,137,63,2
269,138,63,3
270,141,64,2
271,145,70,1
272,140,68,0
273,130,64,0
274,126,67,2
275,132,61,5
276,135,58,1
277,132,62,1
278,128,66,0
279,131,61,7
280,133,58,8
281,139,61,4
282,144,61,1
283,152,54,6
284,152,64,1
285,148,73,2
286,153,69,6
287,160,74,5
288,163,80,12
289,162,79,1
290,167,78,4
291,158,75,4
292,163,72,4
293,166,67,0
294,169,61,3
295,168,65,0
296,165,71,0
297,159,67,4
298,159,76,2
299,159,83,5
300,160,83,7
301,169,77,7
302,174,76,7
303,182,71,13
304,192,71,0
305,197,68,5
306,200,77,5
307,195,82,11
308,197,85,24
309,207,84,21
310,212,91,26
311,215,95,6
312,219,96,2
313,226,92,6
314,237,95,4
315,236,92,21
316,248,86,14
317,251,93,3
318,247,97,14
319,253,100,23
320,254,107,42
321,253,108,64
322,263,110,57
323,269,120,46
324,279,123,51
325,294,127,67
326,288,137,80
327,303,138,69
328,314,153,54
329,329,153,41
330,337,150,42
331,342,152,32
332,362,145,18
333,372,143,8
334,386,145,1
335,394,153,2
336,392,168,2
337,387,171,3
338,399,162,3
339,390,158,0
340,395,143,1
341,385,130,1
342,389,135,4
343,394,138,5
344,396,144,1
345,390,147,2
346,390,150,1
347,386,142,0
348,374,135,2
349,385,133,8
350,383,141,4
351,377,142,5
352,371,149,0
353,364,157,1
354,356,154,1
355,339,145,2
356,333,134,0
357,324,128,1
358,325,123,1
359,322,118,1
360,319,129,5
361,314,137,2
362,304,137,0
363,301,132,1
364,298,126,1
365,289,117,1
366,279,112,1
367,276,104,0
368,258,103,2
369,259,103,3
370,268,113,7
371,263,120,0
372,265,125,2
373,256,133,2
374,252,138,3
375,256,129,4
376,262,121,1
377,255,127,1
378,258,122,1
379,254,113,2
380,253,108,0
381,255,106,2
382,261,105,3
383,259,108,3
