,Ant,Larva,Food
0,50,0,12
1,50,0,44
2,50,0,56
3,50,12,49
4,50,22,48
5,48,25,54
6,45,38,50
7,45,42,59
8,54,43,44
9,61,46,38
10,62,51,43
11,71,54,25
12,72,68,16
13,81,68,11
14,92,71,0
15,89,79,2
16,93,72,1
17,102,69,1
18,105,64,1
19,114,63,1
20,117,59,10
21,114,71,1
22,121,81,0
23,127,72,12
24,129,77,1
25,131,84,0
26,139,80,2
27,149,78,0
28,148,94,7
29,141,97,2
30,144,95,2
31,146,99,4
32,146,92,0
33,148,83,2
34,155,78,0
35,163,80,1
36,177,88,3
37,177,99,14
38,186,112,12
39,193,124,8
40,199,129,6
41,203,127,1
42,212,130,7
43,219,126,22
44,238,133,10
45,249,142,5
46,247,127,1
47,233,111,2
48,229,103,0
49,237,91,0
50,238,73,9
51,228,89,14
52,226,113,6
53,228,125,4
54,235,130,5
55,236,141,6
56,243,134,4
57,254,131,2
58,258,125,0
59,260,116,5
60,263,111,1
61,278,111,5
62,284,107,7
63,302,109,9
64,306,124,9
65,302,133,1
66,294,132,0
67,288,126,2
68,285,119,8
69,287,109,0
70,288,95,6
71,284,94,6
72,286,101,8
73,293,98,14
74,299,101,16
75,299,118,22
76,299,132,15
77,299,141,0
78,294,138,0
79,282,139,6
80,299,130,1
81,304,133,4
82,299,122,0
83,293,126,10
84,301,137,13
85,312,130,6
86,324,122,28
87,330,132,25
88,332,145,24
89,350,140,4
90,352,143,5
91,349,147,12
92,344,144,7
93,362,130,3
94,373,125,5
95,376,119,0
96,374,118,2
97,363,111,3
98,342,119,1
99,350,118,6
100,350,128,5
101,356,130,2
102,350,134,5
103,342,133,2
104,345,133,0
105,340,132,13
106,349,127,5
107,360,132,6
108,358,138,4
109,350,134,8
110,343,130,3
111,341,126,1
112,339,115,4
113,348,103,7
114,345,111,1
115,330,111,2
116,319,106,0
117,310,110,1
118,303,106,2
119,298,93,5
120,298,90,0
121,287,97,0
122,278,91,2
123,274,90,6
124,269,96,0
125,258,87,2
126,248,85,4
127,249,87,2
128,244,82,2
129,233,67,2
130,220,82,3
131,227,83,4
132,233,79,2
133,227,80,3
134,221,94,2
135,217,88,5
136,221,77,1
137,203,73,2
138,204,69,6
139,203,66,10
140,212,64,6
141,212,66,13
142,202,78,10
143,200,84,5
144,213,80,17
145,215,82,26
146,217,81,33
147,218,78,31
148,215,72,35
149,222,77,45
150,227,75,52
151,226,74,58
152,231,77,72
153,238,88,75
154,246,81,67
155,237,89,69
156,236,102,72
157,243,92,75
158,252,86,85
159,251,85,89
160,257,81,90
161,264,76,76
162,261,80,74
163,267,75,59
164,262,81,48
165,269,85,37
166,267,89,29
167,268,82,41
168,264,94,73
169,269,90,84
170,278,89,91
171,284,86,90
172,274,96,89
173,281,102,82
174,285,96,83
175,288,97,85
176,293,95,95
177,296,97,81
178,309,90,69
179,307,102,65
180,310,104,56
181,313,107,70
182,313,103,65
183,313,104,66
184,317,102,60
185,323,105,44
186,325,102,36
187,327,106,33
188,334,101,9
189,331,102,3
190,335,89,3
191,330,97,0
192,333,84,2
193,330,77,28
194,330,80,23
195,324,90,31
196,331,88,37
197,331,105,35
198,324,121,44
199,324,128,37
200,323,129,32
201,324,135,5
202,331,124,0
203,314,104,1
204,320,95,3
205,318,92,5
206,324,82,4
207,320,85,4
208,312,107,1
209,305,99,2
210,301,96,3
211,297,96,3
212,302,93,0
213,302,83,6
214,302,85,29
215,301,84,25
216,305,90,18
217,315,94,20
218,315,95,16
219,309,100,18
220,308,103,28
221,314,98,21
222,319,95,15
223,319,98,9
224,319,95,9
225,311,89,1
226,318,85,4
227,317,79,26
228,315,79,14
229,314,74,18
230,306,86,28
231,310,86,28
232,310,98,36
233,305,99,46
234,293,108,52
235,297,102,53
236,295,105,30
237,301,102,27
238,301,94,23
239,307,83,13
240,309,87,6
241,311,79,14
242,317,80,11
243,314,94,15
244,309,100,14
245,305,103,6
246,295,97,0
247,284,91,7
248,292,84,20
249,296,84,6

,Ant+Larva,Food
0,50,12
1,50,44
2,50,56
3,62,49
4,72,48
5,73,54
6,83,50
7,87,59
8,97,44
9,107,38
10,113,43
11,125,25
12,140,16
13,149,11
14,163,0
15,168,2
16,165,1
17,171,1
18,169,1
19,177,1
20,176,10
21,185,1
22,202,0
23,199,12
24,206,1
25,215,0
26,219,2
27,227,0
28,242,7
29,238,2
30,239,2
31,245,4
32,238,0
33,231,2
34,233,0
35,243,1
36,265,3
37,276,14
38,298,12
39,317,8
40,328,6
