0,0,0,0,0,0,0,0,0,1.0000000000000007,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0000000000000007,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0000000000000007,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0000000000000007,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0001756548536209553,0.9994038178924161,0.0000980392156862745,0.0003224880382775119,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.004271519635659142,0.9880522570692902,0.0034141713241465184,0.004262051970904965,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.009333738772236262,0.9747112771137435,0.007822671553522667,0.008070584165435766,0.0000617283950617284,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00005434782608695652,0.01182221660735372,0.9651927269727041,0.011419788582986704,0.011404524991060918,0.00010639501980758348,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00005882352941176471,0.00008968790218790218,0.015262668742079396,0.9558614685528559,0.01379298472866723,0.014838494985164302,0.00009587155963302753,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00009767662399241346,0.00017888888888888889,0.01894694827843286,0.9449475157577887,0.01683703502424255,0.018713972813106796,0.00018368117905977842,0.00009428143448762005,0,0,0,0,0,0
0,0,0,0,0,0,0.00011348481183045822,0.00029647770811563916,0.02243916357679859,0.934192947584055,0.020629644113264352,0.021957992110968952,0.00028855165796575925,0.00008173843700159489,0,0,0,0,0,0
0,0,0,0,0,0,0.00021154458917809892,0.0004370052104833457,0.025772900230333656,0.9245039905503061,0.02420383975553019,0.02439843459716019,0.0003288168800747995,0.00014346818693362413,0,0,0,0,0,0
0,0,0,0,0,0,0.00024061929754328048,0.0006021183490612747,0.029418713377190313,0.9154458952392831,0.026700876005280247,0.026867002293350723,0.0005003517725187694,0.00022442366577173106,0,0,0,0,0,0
0,0,0,0,0,0,0.0002497854037310413,0.0006524988680298106,0.03185319805158182,0.9070516864476268,0.029010457053703937,0.030376075531849733,0.0005490026794436069,0.00022872453546192334,0.00002857142857142857,0,0,0,0,0
0,0,0,0,0,0,0.00027665974547342963,0.0007063170130857813,0.034003643968429295,0.9017029426133839,0.030330757999696544,0.0317449674892764,0.0008748181275067844,0.0003342520175070226,0.00002564102564102564,0,0,0,0,0
0,0,0,0,0,0,0.00032669682875628394,0.0007389678849727627,0.035501089887906984,0.898018344395198,0.03196503017089731,0.032267704354312275,0.0008920411564110719,0.0002663157977355284,0.00002380952380952381,0,0,0,0,0
0,0,0,0,0,0,0.00034918029345937826,0.000906169783846749,0.03791554935038341,0.8916852125952862,0.034142670266791034,0.03385871391799376,0.0008467952971682536,0.0002957084950711206,0,0,0,0,0,0
0,0,0,0,0,0,0.00030608131725277834,0.0011752921256187852,0.041093098369282446,0.8860833577362195,0.03576208406875667,0.034280820349728194,0.0009490822172810601,0.00035018381586081896,0,0,0,0,0,0
0,0,0,0,0,0,0.00042756362535500357,0.0014924168061638873,0.043362532266972384,0.8809340061550236,0.03721210278767672,0.03529001558788143,0.0008875950845670529,0.00039376768636071967,0,0,0,0,0,0
0,0,0,0,0,0,0.000456857418844561,0.001977741280949472,0.04640213783221305,0.8746587245353492,0.038902449930754215,0.036176130678932196,0.0009362937233800088,0.0004896645995774933,0,0,0,0,0,0
0,0,0,0,0,0,0.000544166391371201,0.002175587108543176,0.0486153965576435,0.8687941558975045,0.04067258865741601,0.03773603439522542,0.0009311076420750247,0.0005309633502209581,0,0,0,0,0,0
0,0,0,0,0,0,0.0006738008340309079,0.002306804080953803,0.051637813056568796,0.8623341367808617,0.04310831834830979,0.03836695373873906,0.0010311226007424183,0.0005410505597943209,0,0,0,0,0,0
0,0,0,0,0,0,0.000882925572274412,0.0024313911532174493,0.055362720727829495,0.8557420924685781,0.044778047352672136,0.03932050784183779,0.0009738931207774682,0.0005084217628133458,0,0,0,0,0,0
0,0,0,0,0.000010245901639344262,0,0.0010130066161244023,0.0025911415575784187,0.05776886218955278,0.8518915192746751,0.04527631665078876,0.03985142118209522,0.0010609918081488318,0.0005364948193975917,0,0,0,0,0,0
0,0,0,0,0.00001805436169935662,0,0.0011613812048768012,0.002720232842500692,0.060089478023993025,0.8482564838032185,0.04597085148688944,0.040224565764846676,0.0010702993189971317,0.0004886531929783348,0,0,0,0,0,0
0,0,0,0,0.000025802820239364854,0,0.0011697831475992618,0.002869228570064363,0.0624342288522722,0.8443303557495879,0.046996276769875917,0.04062533153962513,0.0011568361027986674,0.00039215644793744647,0,0,0,0,0,0
0,0,0,0,0.000032733486409996265,0,0.001243175293535049,0.003215414057518421,0.06476798366698308,0.8404127034494913,0.04784842532990347,0.04089275966121004,0.0011750660165360247,0.0004117390384129618,0,0,0,0,0,0
0,0,0,0,0.000032038829988447105,0.00001597643858131267,0.001471699785080299,0.003386971598209703,0.06603227769338071,0.8373630122356063,0.048846054377305645,0.041288178518209366,0.00118045898658773,0.0003833315370512575,0,0,0,0,0,0
0,0,0,0,0.00003941975707295264,0.00002321838765222174,0.0016830230774712844,0.0036240068241448287,0.0686670260161663,0.8326387302536844,0.049549492543685465,0.042021856944143836,0.001322217056123898,0.0004310091398546124,0,0,0,0,0,0
0,0,0,0,0.00006853550061006544,0.000015037593984962407,0.001824596544345348,0.004021069285337224,0.0706478430116202,0.8287916764288559,0.05045170111485362,0.0423305338397506,0.0013759660869954622,0.0004663739269799519,0.000006666666666666667,0,0,0,0,0
0,0,0,0,0.00008610426803545095,0.0000366558053116466,0.0019860925207064025,0.004324902778654397,0.07303531601687487,0.824091214582888,0.05182671136653502,0.04260850127377668,0.0014715866999342952,0.0005189472314558158,0.000013967455827920945,0,0,0,0,0
0,0,0,0,0.00012227338812594975,0.00005027627225566725,0.0022711963922253295,0.0045728223732797385,0.07477686346781207,0.8198522018464978,0.053312616328949194,0.0429832026297484,0.0014406038330212624,0.0005910688114296803,0.00002039797271714466,0.000006476683937823834,0,0,0,0
0,0,0,0,0.0001932199926735495,0.000047984571773961335,0.002361369072074622,0.004796552035153192,0.07706236256576254,0.8165270620176677,0.053639021074102844,0.04326776015393451,0.0014207827785487662,0.0006577671190313208,0.000019741068256949276,0.000006377551020408163,0,0,0,0
0,0,0,0,0.00019863254102317975,0.00005264907367769585,0.0024776993772948823,0.004913861449770683,0.07934343155634575,0.8131522369777715,0.054308584803407244,0.04328816845867498,0.0015014810076294707,0.0007247986804968436,0.00003211089624295633,0.000006345177664974619,0,0,0,0
