Ants,Larva,Food
690.5,373.4,296.7
690.2,380.5,293.7
695.0,382.5,294.1
690.2,382.5,293.1
686.8,378.8,295.0
687.3,378.7,296.8
691.2,372.7,295.4
688.3,367.4,295.0
688.3,371.8,291.9
684.9,376.1,293.1
687.4,376.9,292.2
684.9,373.9,294.3
684.0,375.4,293.3
682.6,371.9,293.1
682.3,367.2,293.9
676.9,362.9,294.0
673.7,370.0,296.5
663.3,370.2,296.1
659.0,373.8,294.7
656.4,380.1,294.6
651.1,381.1,295.3
646.3,375.1,295.4
640.5,369.9,289.9
642.4,365.2,287.2
643.0,363.2,284.9
639.1,357.0,283.3
637.7,366.6,280.6
632.0,370.9,278.8
629.3,375.8,279.2
626.7,377.0,280.2
623.2,383.4,281.3
623.2,385.3,281.8
624.9,384.4,279.6
622.7,383.9,279.3
619.7,380.4,275.2
623.0,380.8,275.4
628.6,377.8,271.5
632.2,379.6,270.2
638.8,381.1,266.9
641.6,387.9,264.2
643.2,393.3,260.5
641.0,397.3,260.8
643.5,397.4,259.3
643.2,393.4,256.0
640.9,394.1,257.6
643.4,391.0,257.8
645.4,390.9,254.0
646.7,395.5,256.3
651.1,406.4,253.5
651.9,402.2,249.1
651.1,404.6,251.6
648.8,404.0,248.6
646.3,404.1,247.6
647.9,400.2,249.5
649.1,400.7,247.7
645.6,397.3,244.3
640.7,395.7,244.3
640.0,394.3,241.4
638.1,391.1,241.1
635.8,390.4,242.1
634.2,398.4,242.5
637.5,400.2,240.2
639.1,399.1,238.8
641.0,399.8,237.6
641.7,396.0,236.0
640.4,398.4,233.4
646.0,408.4,229.1
644.2,411.0,228.4
649.6,414.6,224.0
647.8,419.2,223.4
643.6,420.0,224.1
645.6,407.7,221.0
648.2,408.3,218.5
644.2,408.7,214.8
638.8,408.3,213.2
634.6,407.0,213.0
627.3,410.5,211.6
625.8,415.2,212.5
622.3,409.3,210.4
622.9,413.3,208.5
618.9,412.8,207.0
616.6,418.4,206.3
616.8,413.1,202.3
613.2,415.7,202.3
616.1,420.1,200.0
614.6,424.9,196.0
616.1,424.4,194.1
615.1,427.2,192.6
612.5,435.8,189.4
617.3,434.4,184.0
619.4,431.3,179.5
622.9,435.4,177.6
623.5,436.2,175.3
631.6,428.5,172.4
639.5,433.6,166.7
641.4,434.3,164.6
646.3,432.6,162.8
649.0,434.7,159.6
654.9,435.9,158.2
658.0,424.9,151.8
660.1,427.5,149.1
658.2,430.5,144.9
659.3,430.6,142.3
662.1,431.4,139.5
665.2,434.2,132.7
665.4,436.2,126.0
664.8,435.9,121.5
668.2,434.9,120.9
666.9,438.2,118.6
662.8,440.5,116.0
657.2,439.9,110.5
654.1,436.1,105.5
650.9,435.9,100.8
643.4,431.4,97.6
643.6,436.0,94.8
642.9,434.0,91.8
646.6,435.6,89.0
647.1,435.1,87.5
647.9,442.4,81.0
641.6,436.2,75.5
631.6,434.6,73.4
631.1,438.2,67.7
638.2,439.8,64.3
639.5,430.6,63.0
640.5,437.1,58.7
640.1,436.8,54.2
646.1,434.1,46.8
644.4,436.2,41.6
645.3,444.3,39.1
641.3,446.9,36.0
646.6,461.3,30.3
645.7,469.0,27.7
650.8,474.1,20.5
655.7,477.4,13.4
653.9,474.7,4.3
655.4,463.4,1.2
654.5,458.9,0.7
652.4,447.8,2.6
652.3,444.7,4.1
647.1,441.8,4.0
647.4,446.1,3.1
645.4,448.8,1.9
640.5,452.5,1.1
643.3,443.7,2.1
641.8,447.2,1.4
633.8,437.5,1.8
628.4,430.3,1.0
623.2,432.2,1.2
618.3,442.7,2.8
608.0,449.1,1.1
604.3,462.4,1.9
606.9,473.0,1.3
602.5,471.7,1.9
600.4,466.4,1.8
597.5,457.6,1.4
590.0,456.4,0.6
591.5,454.4,0.5
589.1,453.7,1.7
588.6,458.6,1.3
587.6,457.4,3.0
588.9,449.9,1.7
590.7,447.6,1.7
594.1,450.2,1.6
594.7,448.8,3.1
595.5,454.2,3.8
596.7,464.5,2.7
594.5,469.1,3.6
593.1,455.8,2.7
592.2,460.8,2.0
593.4,466.7,3.0
591.4,463.6,1.7
593.7,460.4,2.3
591.6,470.1,2.1
593.2,465.4,2.6
596.7,458.2,2.9
590.5,454.5,2.1
589.2,459.0,2.5
585.9,461.7,1.5
585.4,459.6,3.2
583.3,460.4,2.2
581.2,461.7,3.3
578.7,463.4,1.3
576.1,455.9,2.5
578.7,462.6,1.9
572.1,460.7,2.6
570.7,467.8,3.5
572.3,467.1,2.0
576.0,467.3,2.4
582.2,465.9,2.8
581.9,478.5,4.4
588.8,478.1,3.1
588.8,479.6,2.6
590.2,480.8,2.9
597.7,480.0,1.8
607.2,480.2,2.4
614.0,474.2,3.3
620.1,470.8,2.8
628.7,480.7,1.1
631.6,487.0,1.2
630.8,480.7,1.8
633.5,493.4,2.6
635.8,502.2,1.3
635.9,500.7,2.2
637.7,491.3,0.9
632.0,490.4,1.8
628.9,487.0,1.8
629.7,479.4,1.2
628.7,476.9,3.3
625.8,489.2,1.2
615.8,495.3,1.1
609.8,498.9,2.2
604.3,498.1,2.1
595.0,499.9,0.9
597.1,488.1,0.8
595.5,481.0,2.0
599.3,472.9,0.7
596.8,476.9,1.4
597.1,471.2,1.7
592.2,478.6,1.5
587.8,487.9,1.5
586.8,499.2,1.9
580.6,501.1,3.6
573.9,503.9,1.2
566.3,500.8,2.4
572.7,488.4,0.1
573.5,479.8,1.6
573.9,481.6,1.7
571.9,484.0,1.3
570.4,487.3,1.7
577.9,493.2,1.8
579.3,484.1,3.4
582.3,485.2,1.8
584.9,487.8,1.3
595.6,486.8,2.3
601.9,492.2,1.6
602.8,493.2,4.2
608.2,493.3,2.1
613.7,494.2,0.6
615.5,490.3,1.2
612.0,484.5,2.3
610.0,492.4,1.1
610.5,495.8,1.9
609.3,493.0,2.3
606.4,494.1,0.9
607.5,497.0,2.1
611.5,496.8,2.1
609.6,491.7,0.4
609.3,489.8,2.4
606.2,489.8,2.0
601.4,487.6,2.3
599.6,487.3,2.5
593.2,494.0,0.7
586.6,490.8,2.2
582.9,494.6,0.2
577.7,494.9,1.6
569.3,490.6,1.4
565.4,485.7,1.4
558.2,488.0,1.6
549.1,487.6,1.6
548.7,494.8,1.8
549.0,485.9,1.9
557.2,484.2,2.1
559.4,478.8,1.1
567.5,479.0,1.4
567.7,478.4,0.9
565.8,482.0,1.8
565.0,487.7,1.6
558.6,492.0,1.6
560.5,495.5,2.0
565.4,495.7,1.7
571.1,504.0,0.7
571.3,506.7,0.8
572.0,510.9,1.8
575.5,520.5,3.1
577.6,522.2,0.9
582.1,518.9,2.3
585.9,523.0,1.8
583.8,514.0,1.9
586.5,503.6,1.5
587.4,506.9,1.9
589.4,510.4,1.2
586.7,502.4,1.1
581.1,511.5,1.2
579.2,514.4,1.6
578.7,519.1,0.9
578.9,515.9,0.7
582.6,514.9,2.7
582.9,519.6,1.6
584.7,518.5,0.9
586.1,512.5,1.3
583.8,515.8,3.0
583.8,514.5,1.3
588.0,515.5,1.1
581.2,512.9,0.1
574.8,512.8,1.6
567.9,511.0,1.3
570.2,518.8,1.7
568.1,514.2,1.2
565.0,520.6,1.5
564.2,520.2,1.4
563.1,527.7,2.2
563.9,529.4,1.3
565.6,533.4,0.8
565.9,522.3,1.8
560.6,524.3,1.6
564.8,520.8,1.8
564.5,512.7,0.9
566.4,512.5,1.2
565.7,514.3,0.7
564.1,516.1,1.9
564.1,527.6,1.5
560.8,535.1,2.7
561.6,539.4,2.1
566.7,548.1,1.3
567.6,548.3,1.0
568.5,538.9,0.9
572.5,533.7,0.5
575.0,533.6,1.6
577.1,520.6,1.3
572.5,524.6,2.0
572.7,529.5,2.9
570.8,530.7,1.0
571.4,527.2,1.0
563.5,529.3,0.4
562.3,518.3,1.4
561.7,510.8,1.9
564.1,507.8,0.5
566.8,502.6,1.1
567.1,500.8,1.8
565.4,495.7,3.3
569.1,494.1,1.8
564.6,498.5,1.0
562.3,497.0,0.6
560.0,497.8,2.7
562.3,505.7,1.4
561.6,514.3,1.4
567.4,522.2,1.8
567.5,527.3,0.4
568.3,524.7,2.9
567.8,521.3,1.3
565.8,515.5,0.6
565.8,506.1,1.4
568.0,508.2,1.8
573.8,510.5,1.7
567.5,515.2,1.2
566.5,516.0,1.2
568.4,525.6,1.3
566.3,531.0,1.2
566.3,531.3,0.8
566.4,532.9,0.8
561.3,533.8,1.5
561.1,526.8,1.7
558.1,519.9,1.2
556.7,512.8,3.0
562.7,521.9,1.0
566.2,517.4,1.4
564.3,510.2,1.1
567.2,506.8,2.9
568.3,514.2,0.6
573.8,503.9,2.8
570.6,511.0,1.3
570.9,526.9,1.3
566.9,533.1,1.7
568.9,529.4,1.0
567.9,531.5,1.5
569.7,535.8,2.0
568.8,531.3,1.7
570.6,532.4,0.9
571.4,537.0,1.7
563.6,534.8,2.4
565.3,518.7,1.3
563.1,516.3,1.8
555.7,508.0,1.0
559.5,498.1,1.7
559.4,500.8,2.4
560.6,513.1,1.1
559.4,515.4,2.0
