,Ant,Larva,Food
0,50,0,4
1,50,0,30
2,50,0,51
3,50,5,59
4,50,20,47
5,46,26,52
6,44,31,54
7,38,40,50
8,41,42,48
9,53,32,37
10,57,32,46
11,59,32,47
12,65,36,43
13,70,34,42
14,73,38,45
15,75,55,21
16,75,61,12
17,80,63,0
18,81,61,2
19,85,64,1
20,89,51,1
21,92,48,4
22,103,49,1
23,106,53,14
24,111,58,5
25,112,66,2
26,112,73,4
27,119,75,1
28,122,79,1
29,124,73,1
30,122,69,2
31,118,67,0
32,116,67,0
33,123,61,0
34,126,57,5
35,121,65,2
36,120,69,1
37,115,70,0
38,117,72,2
39,114,72,3
40,119,66,0
41,123,60,1
42,128,64,3
43,129,65,5
44,133,72,0
45,137,69,4
46,141,79,1
47,135,77,1
48,139,76,0
49,133,75,1
50,130,79,2
51,138,75,0
52,140,78,1
53,140,80,2
54,142,81,0
55,145,79,0
56,142,77,0
57,147,80,1
58,146,78,1
59,142,76,0
60,142,74,4
61,134,68,0
62,129,68,0
63,126,65,3
64,128,63,3
65,127,66,1
66,131,64,1
67,129,61,0
68,130,61,2
69,125,61,0
70,126,55,6
71,123,66,2
72,123,63,1
73,125,65,1
74,126,65,0
75,120,77,0
76,127,67,1
77,130,74,1
78,135,73,2
79,132,78,0
80,133,67,1
81,132,68,1
82,137,66,1
83,137,60,1
84,129,56,1
85,130,60,3
86,136,59,0
87,135,51,1
88,126,61,3
89,123,59,3
90,123,61,5
91,122,64,0
92,115,70,1
93,116,66,1
94,114,65,0
95,120,59,0
96,119,50,2
97,116,49,2
98,118,44,1
99,121,44,11
100,123,52,4
101,118,58,8
102,118,64,2
103,118,67,4
104,120,69,4
105,125,62,8
106,132,68,0
107,134,62,0
108,136,69,6
109,137,71,7
110,142,76,11
111,147,81,2
112,150,78,10
113,147,81,2
114,146,80,5
115,141,78,4
116,146,70,0
117,145,74,2
118,145,66,0
119,141,63,1
120,142,59,4
121,141,60,3
122,141,63,3
123,146,63,1
124,147,65,0
125,143,69,13
126,154,71,6
127,153,68,7
128,159,83,0
129,156,78,6
130,156,78,1
131,157,85,3
132,155,85,1
133,160,65,2
134,162,71,2
135,163,67,10
136,170,71,0
137,169,71,0
138,158,75,0
139,146,64,1
140,139,59,0
141,130,39,2
142,121,33,1
143,116,34,0
144,108,38,0
145,106,42,0
146,107,46,8
147,101,57,0
148,99,58,0
149,97,55,1
150,99,55,1
151,98,59,0
152,97,47,2
153,102,45,0
154,104,46,1
155,106,42,2
156,99,37,0
157,91,38,0
158,89,36,1
159,86,36,4
160,82,39,0
161,80,39,1
162,78,41,1
163,76,39,1
164,78,42,2
165,82,34,1
166,80,36,6
167,85,39,0
168,83,37,0
169,83,37,0
170,85,39,1
171,88,38,1
172,83,29,0
173,82,27,3
174,84,30,1
175,77,26,1
176,75,25,1
177,75,35,0
178,76,40,8
179,74,40,0
180,75,38,7
181,76,49,1
182,80,42,1
183,81,44,5
184,84,45,2
185,84,50,0
186,84,41,3
187,83,48,3
188,82,52,3
189,80,47,1
190,83,46,1
191,81,49,1
192,87,43,1
193,88,37,1
194,86,43,1
195,84,39,1
196,84,33,5
197,88,37,10
198,86,41,13
199,90,39,8
200,89,44,8
201,89,48,15
202,97,51,6
203,93,60,3
204,97,55,0
205,101,54,0
206,102,51,0
207,105,41,6
208,111,35,5
209,112,38,9
210,118,45,19
211,117,52,16
212,116,61,11
213,117,71,1
214,107,68,1
215,108,57,0
216,113,54,3
217,113,50,1
218,111,37,1
219,110,38,0
220,104,40,2
221,100,37,0
222,100,36,1
223,98,38,0
224,100,38,1
225,101,38,11
226,98,45,0
227,98,44,8
228,103,49,13
229,105,54,7
230,102,55,6
231,108,56,1
232,105,62,1
233,105,59,1
234,106,58,8
235,105,58,4
236,110,60,2
237,115,54,4
238,121,56,4
239,127,57,4
240,130,51,0
241,127,37,2
242,121,42,2
243,123,37,5
244,125,37,0
245,115,40,0
246,109,46,9
247,114,51,6
248,116,49,0
249,109,46,1

,Ant+Larva,Food
0,50,4
1,50,30
2,50,51
3,55,59
4,70,47
5,72,52
6,75,54
7,78,50
8,83,48
9,85,37
10,89,46
11,91,47
12,101,43
13,104,42
14,111,45
15,130,21
16,136,12
17,143,0
18,142,2
19,149,1
20,140,1
21,140,4
22,152,1
23,159,14
24,169,5
25,178,2
26,185,4
