Ants,Larva,Food
827.3,322.3,18.7
829.4,331.4,12.2
817.4,321.6,12.7
822.6,322.1,11.5
814.2,317.9,5.9
805.5,310.8,5.1
796.1,293.4,8.3
789.2,303.4,10.5
785.1,291.5,6.9
782.2,296.4,6.8
778.8,303.1,14.3
771.8,316.0,22.5
765.5,302.7,38.3
759.1,309.9,40.1
754.9,306.5,36.0
760.5,307.2,36.7
764.6,305.6,36.2
761.2,321.8,26.1
765.2,327.0,36.5
768.5,330.0,30.9
772.2,329.6,22.9
764.3,322.7,23.7
772.5,321.0,28.1
780.4,315.4,29.3
785.2,316.6,21.4
786.3,315.1,23.0
783.8,329.1,24.8
781.8,323.0,17.3
783.6,322.0,17.8
778.7,313.4,17.9
771.4,308.3,16.8
773.6,302.6,8.8
760.5,302.1,7.9
759.4,301.2,5.7
747.2,305.6,11.3
741.0,311.5,12.5
748.6,318.8,15.0
753.2,329.3,17.8
756.7,340.1,20.1
755.4,353.3,13.5
743.0,352.5,14.6
743.4,343.5,13.3
754.0,341.7,15.8
756.4,324.4,14.0
762.2,316.0,5.6
763.0,322.2,19.5
765.1,322.1,10.2
757.9,315.0,7.8
746.1,324.8,4.6
747.0,328.8,10.4
743.4,327.9,10.6
734.3,329.1,11.8
725.6,329.8,9.8
723.1,321.9,19.0
724.4,325.6,7.8
724.7,322.6,7.9
715.2,321.6,4.0
707.6,314.2,6.4
693.6,317.6,6.5
693.3,303.1,2.9
679.0,288.0,4.0
676.2,285.7,8.0
676.7,301.4,10.2
674.1,302.7,9.4
671.7,307.9,8.4
669.7,329.7,14.9
677.5,338.4,8.0
690.1,335.0,4.0
691.5,328.9,17.1
699.8,336.1,21.5
711.7,330.9,13.7
712.1,322.5,5.3
706.3,308.5,2.2
698.1,311.7,8.4
702.6,300.2,9.2
707.9,309.2,8.6
699.8,315.3,20.4
692.6,322.0,20.4
685.7,325.5,17.9
683.7,333.0,21.5
691.8,320.7,17.3
691.6,323.7,5.7
692.9,329.6,4.6
687.9,332.1,7.3
685.2,328.0,5.0
677.9,324.1,3.5
685.1,320.5,3.9
685.6,322.4,6.3
681.3,319.5,8.5
670.4,323.0,16.0
672.4,335.3,17.5
678.1,343.2,11.5
680.3,338.0,8.1
679.3,339.6,4.5
681.0,333.0,12.4
678.7,329.7,20.8
684.6,319.8,14.6
680.2,326.4,9.8
678.8,331.5,9.2
675.2,333.9,7.8
673.7,335.0,8.0
673.7,339.2,4.5
677.1,336.7,12.6
669.4,329.4,11.9
668.6,330.6,5.9
666.7,330.2,9.3
668.9,328.1,9.9
665.6,330.4,6.5
662.4,339.7,9.4
659.9,342.4,6.2
660.1,344.1,4.6
657.2,338.6,3.5
656.4,332.3,8.4
652.0,322.7,14.4
653.9,317.7,10.1
651.0,318.0,7.7
648.7,317.4,7.0
647.0,319.8,7.5
646.4,325.1,10.4
645.6,326.2,8.6
647.6,319.0,5.3
653.9,330.0,5.6
651.3,328.1,2.9
646.2,325.4,1.8
646.0,325.8,4.8
639.0,332.7,3.1
642.3,319.5,6.2
639.7,324.2,11.0
642.4,339.1,11.2
643.3,350.9,8.7
646.0,356.3,3.1
639.7,365.1,6.2
637.8,373.2,3.8
645.7,362.2,2.8
643.1,347.2,5.8
640.6,338.5,2.2
632.7,334.8,8.5
627.7,323.5,1.9
627.9,321.8,6.2
622.7,335.8,3.6
615.0,337.8,1.4
608.9,339.0,4.1
599.7,344.2,2.2
590.7,331.1,2.9
596.8,323.0,6.2
596.2,326.1,11.5
597.8,328.0,3.8
593.8,327.2,4.6
592.2,347.5,5.8
585.7,346.2,6.4
587.4,346.3,3.7
584.3,342.2,0.6
584.9,342.8,3.5
588.5,336.7,1.6
582.0,330.6,6.2
581.4,329.6,3.9
581.7,335.4,5.4
575.9,331.8,4.4
573.0,320.4,3.7
568.9,329.9,8.9
569.2,329.2,1.6
563.2,318.7,3.3
561.4,324.2,3.7
563.2,341.0,1.1
558.7,330.1,2.0
556.8,321.7,4.3
558.2,330.8,4.3
561.3,336.1,3.6
567.7,329.0,7.8
553.6,335.4,2.4
547.6,342.2,7.1
547.2,339.0,14.4
555.5,337.0,8.8
562.3,347.5,8.0
562.3,344.5,7.2
563.5,346.3,1.2
561.7,345.6,4.6
565.0,345.8,8.5
574.4,335.6,1.0
569.9,345.0,3.1
575.9,347.7,5.3
575.5,352.9,2.9
576.6,348.5,2.2
576.5,347.3,3.8
572.2,349.0,1.7
575.3,342.6,2.9
570.8,346.1,1.7
573.9,355.9,6.9
574.8,359.2,5.7
578.0,371.4,4.1
575.1,371.0,3.1
572.4,366.1,2.1
566.2,356.4,0.1
556.0,347.3,2.5
558.4,332.5,2.0
555.4,338.6,5.2
553.5,341.4,3.0
555.3,358.9,5.0
551.2,370.8,2.8
552.4,372.5,1.8
555.7,377.8,2.8
556.6,377.5,6.0
552.6,359.7,0.5
543.2,345.2,7.3
548.6,354.4,2.2
552.1,349.8,6.6
546.4,341.2,2.2
538.8,339.4,2.8
535.6,352.3,1.9
532.0,336.4,2.7
529.1,337.7,2.9
525.3,351.2,1.8
530.7,370.5,8.9
539.9,370.6,5.1
538.6,375.0,5.7
539.0,374.7,1.5
532.8,354.6,2.6
532.6,327.7,0.8
533.1,324.0,7.4
539.7,327.6,7.8
543.1,335.8,11.0
541.0,357.5,3.4
532.2,376.3,2.4
529.9,373.0,2.7
535.2,381.8,3.9
532.3,366.1,2.1
534.5,352.0,3.4
541.5,354.4,4.9
540.2,358.7,6.1
544.1,352.7,2.0
540.3,365.8,0.8
541.7,385.3,4.8
545.7,389.1,3.2
540.7,384.1,1.6
541.5,379.8,4.7
534.2,364.5,6.2
538.3,345.9,1.8
538.9,339.6,12.0
540.3,361.4,4.4
538.5,370.2,6.2
536.8,386.1,6.1
535.0,387.0,1.7
530.7,389.1,3.6
534.2,369.6,2.0
534.6,358.8,4.2
534.7,361.7,6.4
537.1,391.8,4.0
539.9,396.9,2.4
541.6,403.4,5.0
534.7,404.0,4.8
543.4,404.6,3.0
549.2,372.9,1.8
546.8,364.9,1.7
546.0,358.2,2.6
544.0,357.4,4.8
548.4,354.4,2.0
546.6,369.7,0.8
535.6,372.6,3.2
540.7,386.9,3.5
538.0,395.8,2.1
534.6,390.3,1.7
525.5,370.6,8.0
532.1,391.5,7.8
536.8,389.4,1.7
550.1,404.4,5.5
550.3,408.3,0.8
540.7,421.5,3.0
546.8,413.3,2.1
543.2,397.1,3.0
550.8,383.2,4.3
550.0,390.6,2.5
552.1,408.1,4.8
554.0,409.8,4.4
555.1,435.2,3.4
551.8,436.2,2.8
552.3,426.4,2.1
559.7,409.1,2.3
564.1,407.3,0.7
570.0,390.5,0.0
568.7,386.0,0.8
559.0,393.2,1.9
557.4,399.9,3.9
556.6,393.1,2.1
548.8,393.2,1.0
543.4,397.0,0.9
540.8,400.0,0.7
534.2,399.3,1.3
531.4,400.7,1.9
526.7,397.6,3.7
538.4,421.6,0.4
544.8,429.7,1.7
544.5,439.1,2.0
540.9,434.2,3.7
529.7,434.8,5.4
530.4,412.5,6.3
534.2,409.7,2.1
545.1,400.8,3.7
540.9,419.7,3.4
534.7,430.3,3.5
534.6,435.9,4.6
546.9,434.9,4.3
550.7,441.3,2.9
558.9,437.7,1.0
556.3,428.7,0.5
551.2,413.8,2.5
549.0,400.8,1.4
545.6,383.6,0.6
543.5,361.9,3.2
541.8,375.5,1.9
534.6,391.8,1.4
525.4,392.2,1.7
520.2,400.9,1.8
524.6,437.6,2.0
517.3,431.9,0.0
511.8,414.7,0.0
511.3,424.7,2.6
508.3,423.3,4.4
509.2,391.0,0.6
508.2,392.3,1.1
505.6,413.6,2.6
512.8,401.3,0.6
513.7,403.3,3.5
512.3,416.1,2.9
509.5,410.5,1.7
515.4,394.4,1.9
512.8,394.4,2.9
514.1,398.7,0.0
522.0,401.5,2.1
522.7,413.7,2.2
520.8,415.9,2.6
523.3,433.6,5.0
526.4,429.9,1.7
528.9,425.6,3.8
532.6,421.8,2.7
533.6,438.0,1.5
542.2,434.3,0.4
536.9,434.3,2.1
536.2,447.0,1.7
535.3,441.8,2.3
535.4,434.4,3.1
529.8,426.2,1.8
528.2,423.8,4.1
526.7,423.7,1.9
522.9,440.9,1.5
521.0,448.9,3.2
517.6,453.0,0.2
521.1,472.3,1.7
513.3,458.2,3.5
511.0,444.3,1.7
508.1,427.1,3.0
506.7,429.4,1.5
507.1,404.6,1.8
504.5,411.8,0.8
495.9,412.2,0.5
487.0,416.5,2.6
492.1,422.0,1.8
486.6,421.7,1.3
488.6,421.0,4.9
492.8,430.1,2.7
490.1,437.3,4.0
494.5,423.4,3.7
493.6,440.5,2.2
502.3,441.3,4.7
507.5,437.6,1.0
504.4,434.1,2.1
499.6,422.3,0.3
507.6,418.0,3.2
510.4,415.6,2.2
512.1,408.7,1.3
509.7,401.8,1.4
500.5,421.8,1.2
499.6,416.2,3.3
494.3,400.0,2.2
489.0,396.7,3.0
480.6,408.8,1.8
480.5,408.5,2.6
484.7,412.7,4.2
483.2,435.8,2.7
486.3,438.5,0.9
492.7,440.2,0.0
491.1,438.4,1.9
489.3,432.1,1.7
495.6,442.0,2.3
500.3,440.2,2.8
510.7,440.3,3.1
515.0,443.1,2.4
509.3,445.3,1.6
531.3,443.3,2.9
531.2,455.1,2.4
535.5,461.8,1.7
537.1,460.9,0.9
538.0,474.9,5.5
542.1,459.9,4.2
546.5,463.1,1.9
549.0,463.9,0.6
543.4,457.0,1.9
545.9,463.4,2.4
543.5,479.8,1.6
543.5,478.2,1.6
547.6,490.1,3.1
546.3,509.9,2.5
546.2,495.0,0.4
542.6,475.8,3.0
538.1,470.5,1.2
545.3,450.0,0.0
544.0,443.6,1.2
542.2,451.2,3.1
542.1,461.3,1.4
532.3,480.0,2.8
532.4,499.3,3.0
531.2,492.7,0.6
541.1,506.7,4.3
548.7,524.3,1.3
555.2,524.3,4.0
546.9,491.7,0.9
543.1,490.0,3.7
549.4,484.2,1.2
567.7,469.3,1.1
568.2,464.9,1.1
562.8,488.9,1.8
561.1,492.4,1.3
562.6,489.8,3.5
561.2,482.9,2.3
568.7,492.0,1.7
575.3,497.0,1.1
579.1,520.4,2.0
582.2,514.9,1.7
575.6,517.0,0.0
573.5,502.6,0.5
573.7,495.8,2.0
570.3,472.6,1.8
574.0,496.8,0.0
573.0,501.7,1.9
560.0,501.7,0.4
556.1,493.2,2.0
548.0,495.9,0.8
544.1,470.4,1.1
543.1,472.0,2.3
533.4,479.9,0.2
534.0,502.9,0.2
520.9,509.8,2.2
514.7,519.6,0.9
513.5,513.2,2.2
507.0,528.7,1.0
504.9,509.7,1.8
505.1,501.8,0.7
506.6,491.8,1.9
502.2,487.9,2.1
504.5,466.3,3.9
506.3,464.9,2.4
514.9,476.6,1.0
506.0,475.9,1.4
503.7,471.1,0.0
500.9,467.0,2.1
499.3,467.0,0.1
501.7,453.6,5.2
503.5,470.8,2.1
497.5,470.0,0.7
493.6,479.4,1.2
502.4,491.0,4.7
503.3,491.5,1.9
507.3,476.4,0.3
503.0,469.7,0.1
502.8,465.9,1.0
499.0,453.7,1.5
501.8,472.0,3.0
502.4,489.8,0.9
504.7,502.6,2.0
505.0,513.1,1.1
502.0,528.0,0.1
501.3,511.5,1.4
506.6,503.1,0.0
504.3,498.3,3.9
501.0,501.5,0.7
507.9,493.6,0.1
502.5,481.6,0.0
498.6,484.4,1.4
496.2,485.1,0.0
499.9,500.2,0.0
499.8,501.6,2.1
491.9,519.1,1.0
486.6,497.8,1.1
487.9,505.8,2.2
488.8,483.2,0.6
494.7,476.7,2.1
493.3,482.8,0.7
484.7,487.2,1.8
483.7,488.2,0.4
486.7,484.5,1.5
485.7,485.5,2.7
490.8,470.0,3.0
489.8,481.7,0.5
490.1,470.4,0.9
484.8,475.4,1.2
489.0,471.9,0.7
486.5,472.4,4.2
492.1,483.2,1.5
493.6,487.4,1.3
495.7,490.4,2.2
499.1,488.0,3.5
497.4,504.3,0.0
497.1,500.9,1.2
501.6,514.0,2.6
512.3,535.5,2.5
518.4,546.5,1.5
521.0,538.6,0.6
530.7,545.1,1.2
536.4,537.9,2.3
541.9,508.8,0.1
546.3,511.0,0.0
552.1,530.3,1.6
550.1,519.7,0.8
544.4,512.3,1.4
538.5,531.6,2.0
532.9,518.7,1.3
531.7,506.7,1.0
522.4,498.8,3.4
522.7,519.7,2.6
527.9,515.9,1.4
524.0,515.5,1.6
523.0,521.7,2.2
523.3,544.8,0.1
521.8,531.6,2.0
520.9,517.4,0.2
510.2,513.5,2.7
507.3,505.6,0.0
507.4,499.4,0.5
507.9,493.6,0.0
507.6,495.7,2.7
499.9,484.3,1.3
494.0,476.4,0.0
492.2,467.0,0.2
482.1,471.3,0.2
470.2,458.1,1.2
462.4,456.4,1.8
459.6,463.8,3.4
460.1,473.6,0.8
467.4,479.4,1.1
471.9,507.3,1.8
471.8,531.5,1.0
472.7,553.8,1.7
478.9,547.2,0.7
482.8,527.5,2.6
488.1,498.7,1.5
490.5,482.2,0.0
492.6,443.9,0.2
491.9,435.1,1.6
496.0,451.1,2.6
505.1,485.2,0.9
501.1,499.2,0.0
504.2,524.6,3.3
507.4,547.5,0.0
512.2,556.3,0.3
513.9,527.4,1.7
516.6,514.5,0.1
514.1,505.9,1.7
518.1,498.3,1.1
520.5,477.9,2.6
521.1,500.9,0.3
516.7,518.4,0.3
512.8,534.6,0.2
521.3,536.9,0.0
519.1,550.9,0.2
525.4,545.0,1.3
526.4,543.6,1.9
526.4,535.2,0.0
530.5,537.6,1.4
529.2,534.1,0.0
532.6,560.3,2.9
530.9,571.5,0.0
520.4,564.0,0.7
510.3,550.7,1.7
506.3,543.4,0.6
500.4,494.1,0.5
496.8,475.9,0.1
491.5,500.8,1.9
487.5,505.2,0.0
479.6,509.2,1.4
474.3,541.1,4.9
473.9,545.5,1.9
477.1,514.1,1.1
483.1,529.1,1.9
493.4,548.2,1.2
498.3,527.0,1.7
505.2,516.6,0.7
501.4,520.9,0.4
507.7,514.0,0.0
512.2,491.3,0.5
514.1,501.6,1.6
510.9,500.9,0.0
507.3,513.5,5.8
519.2,531.1,1.9
517.1,543.1,0.3
517.7,528.8,2.3
514.1,543.8,0.0
517.0,542.1,3.8
521.6,523.6,2.5
522.6,528.8,1.6
521.1,550.7,1.8
523.3,539.2,3.8
519.9,547.4,0.0
524.4,540.3,0.5
525.3,538.7,0.7
525.4,533.1,3.6
534.2,539.9,0.2
532.1,530.5,0.5
531.9,542.0,1.5
531.5,540.0,0.2
531.4,549.9,1.5
537.0,550.8,1.6
532.3,553.8,0.0
528.6,536.8,0.0
529.0,551.9,0.0
526.1,537.1,0.9
523.9,529.1,0.0
525.2,535.1,0.0
525.7,552.2,1.0
522.9,537.6,1.6
522.1,548.8,0.2
520.7,545.3,1.5
514.6,532.1,0.0
515.9,519.0,1.1
514.2,524.1,0.4
508.0,513.6,0.0
510.2,531.3,1.1
504.2,569.3,0.5
504.8,593.1,1.8
506.1,574.1,1.9
498.1,581.0,0.2
500.3,555.8,0.3
506.6,520.3,0.0
507.3,494.3,0.2
498.1,497.5,0.1
496.9,492.1,0.8
491.4,501.1,3.1
484.6,523.6,0.3
491.0,553.9,1.4
502.8,570.4,5.9
499.0,574.5,0.0
496.8,568.8,0.8
501.4,565.7,1.3
501.3,530.8,1.2
506.5,523.5,0.7
508.2,524.4,2.5
504.1,533.4,0.0
505.8,519.2,0.0
509.1,542.6,1.3
509.5,542.4,3.6
521.8,556.4,1.2
527.0,548.8,1.8
534.1,568.1,0.3
541.1,578.9,1.6
546.4,579.1,2.6
552.0,585.5,0.0
543.8,583.1,0.2
545.6,557.3,1.0
546.9,544.4,0.9
541.9,535.1,0.6
544.1,517.1,0.7
536.2,537.4,0.6
529.5,565.8,0.4
525.5,560.9,0.0
527.5,584.2,1.1
529.1,596.0,0.0
538.4,584.5,0.0
537.0,554.8,0.5
527.4,571.0,0.8
527.0,564.0,0.7
522.0,540.8,0.0
519.0,533.7,3.8
516.3,554.7,0.5
516.4,550.3,0.9
520.8,556.0,0.8
512.3,560.1,2.1
512.3,575.2,3.5
504.2,566.2,2.6
512.3,566.3,0.7
510.0,567.9,3.6
515.7,586.4,1.9
520.7,563.5,1.4
523.0,558.8,0.4
524.5,550.7,0.2
532.5,553.8,0.7
539.1,531.7,0.3
538.6,532.7,2.2
538.9,529.9,0.0
535.3,514.6,0.9
532.2,505.1,0.9
532.9,535.1,0.4
528.8,544.2,3.1
528.9,553.7,0.9
527.6,587.9,0.2
529.4,593.8,2.0
536.6,579.5,0.0
534.9,573.7,0.1
535.5,565.5,0.3
541.6,542.9,2.0
542.6,555.2,0.0
544.0,575.2,1.7
547.7,600.9,3.7
549.8,598.2,3.1
558.4,639.0,2.2
562.9,636.2,0.0
564.8,604.3,1.7
570.0,599.1,0.9
568.7,626.8,0.2
571.4,593.3,2.9
562.5,594.7,1.8
555.2,605.7,2.1
552.0,601.7,0.0
555.3,583.9,1.4
551.4,590.2,1.2
544.7,597.9,1.5
550.8,607.7,0.7
550.5,595.3,1.7
543.7,602.6,3.1
539.7,578.3,0.5
538.3,543.6,0.7
542.1,521.8,0.0
535.5,527.1,0.3
538.5,526.8,0.2
536.3,541.2,0.2
535.2,568.9,0.0
527.9,576.1,1.5
529.6,574.6,1.0
527.9,574.0,1.4
529.4,559.4,1.0
531.3,554.9,2.0
525.1,559.5,1.8
524.9,562.9,0.0
520.7,550.8,4.0
520.4,571.5,2.2
514.9,564.0,1.4
516.2,563.3,0.1
520.7,559.1,2.4
518.2,569.9,1.4
523.9,562.6,2.2
529.4,581.3,2.2
530.9,581.9,0.4
533.8,578.4,1.9
538.7,585.4,1.2
541.4,593.0,2.4
541.7,587.2,0.0
537.9,593.1,1.4
539.2,595.9,2.0
540.9,602.5,2.1
551.1,589.5,1.2
547.8,585.5,0.7
555.2,576.0,0.9
552.6,562.8,3.9
557.5,563.0,0.7
561.8,559.0,0.2
562.5,571.3,0.9
567.7,584.9,0.0
564.5,611.0,2.5
571.6,600.2,0.6
568.1,591.0,1.2
560.4,578.2,0.0
559.0,570.7,2.3
563.8,559.3,2.3
567.1,565.3,0.0
564.3,578.2,0.4
559.7,609.8,1.6
556.1,598.7,1.1
552.9,596.7,0.7
559.8,607.4,2.3
564.4,612.6,0.5
565.4,589.4,2.7
565.9,606.4,1.0
561.7,620.7,0.1
564.8,614.6,1.0
557.4,606.4,2.2
553.6,626.1,1.2
559.1,633.2,0.7
559.8,614.8,0.6
553.7,605.4,0.0
548.0,594.6,0.0
546.7,579.3,0.0
553.5,565.6,0.3
550.2,590.6,0.0
546.5,574.1,1.7
547.1,579.4,1.7
551.8,581.6,0.8
552.7,583.3,0.0
549.4,555.7,2.6
548.1,564.4,1.4
542.0,560.6,1.1
540.8,555.2,0.6
535.0,547.8,2.4
539.1,575.1,0.0
542.5,594.3,0.0
537.3,599.0,1.4
541.4,597.5,0.9
542.8,607.3,2.3
544.7,585.6,0.0
545.6,581.3,0.0
542.6,573.3,1.5
528.7,552.6,0.0
527.4,537.6,1.0
521.5,536.9,0.7
521.8,533.3,2.4
524.2,547.7,4.2
526.6,593.5,2.2
529.0,611.5,0.9
527.5,610.7,0.0
530.0,608.9,2.0
536.9,613.5,1.7
553.3,591.1,0.1
554.4,582.2,0.1
553.0,589.1,0.9
553.3,585.9,1.2
555.7,555.5,0.8
556.1,544.8,0.6
553.9,534.7,0.8
551.0,526.4,1.5
548.3,526.2,0.0
551.2,555.6,1.4
547.3,558.4,0.0
539.7,577.3,1.0
529.0,571.4,1.3
539.0,580.7,0.5
535.5,550.4,0.4
531.0,543.4,0.2
526.1,536.1,2.4
516.6,562.6,0.2
519.8,552.3,0.6
518.6,582.1,2.2
513.6,599.9,0.7
515.9,585.4,0.5
521.1,574.9,0.0
519.8,566.2,1.7
523.6,543.3,0.8
525.7,544.0,0.0
527.0,560.5,0.0
529.2,571.7,1.5
530.3,570.4,2.0
523.7,598.7,0.8
527.6,598.5,1.2
525.7,592.2,3.2
526.5,577.3,0.7
523.7,578.2,0.7
525.4,583.4,0.7
527.3,583.6,2.8
525.6,584.5,0.3
528.2,595.4,0.8
531.4,605.3,0.0
528.0,581.9,1.8
526.3,581.7,0.9
537.4,593.6,2.1
548.0,595.3,2.9
563.5,596.7,1.1
567.5,601.0,2.2
566.3,603.8,1.6
576.2,590.7,0.2
582.4,605.7,1.1
585.8,593.0,0.1
583.8,586.7,3.2
594.7,621.3,2.0
597.9,625.2,0.0
599.2,616.2,0.8
600.6,629.8,1.5
601.1,643.6,0.0
609.3,616.6,0.2
601.6,617.9,2.3
604.4,625.1,0.2
597.8,611.2,1.5
590.0,615.2,1.4
582.8,609.6,0.0
576.9,621.7,1.5
580.2,620.5,0.7
575.1,630.1,0.4
571.0,630.3,0.0
567.7,635.9,0.8
561.5,628.7,0.3
556.1,620.0,0.8
558.2,640.2,0.7
562.5,636.3,0.6
562.7,636.1,1.6
565.4,655.5,0.8
572.0,670.3,0.0
577.2,655.7,0.9
580.6,646.7,2.3
582.8,659.1,0.5
582.0,629.2,0.6
586.2,620.9,1.0
581.4,616.5,0.0
579.8,601.0,1.7
574.0,581.6,1.7
566.9,571.8,2.3
570.8,569.4,1.2
564.3,580.6,1.7
555.5,572.7,0.9
554.8,581.3,0.8
560.0,591.4,0.5
554.5,586.1,0.0
556.2,571.3,0.0
547.0,575.4,0.1
545.9,565.8,1.2
548.7,577.4,1.3
554.7,592.5,1.3
552.0,598.8,2.8
543.9,619.1,1.8
542.0,628.3,0.4
547.6,611.2,0.0
548.1,600.5,0.8
547.5,597.6,1.7
553.1,609.0,0.5
559.2,617.5,0.4
563.7,638.6,0.0
555.6,626.4,0.0
551.6,629.2,0.0
558.0,594.2,0.0
563.6,596.3,0.3
568.6,555.3,0.4
564.1,577.5,1.3
567.7,592.9,4.2
566.0,634.7,0.1
565.4,595.6,2.1
559.7,616.5,0.0
567.3,611.4,2.2
570.9,592.7,1.1
568.0,561.2,1.1
564.0,586.9,0.6
559.6,579.9,0.0
