,Ant,Larva,Food
1,50,0,34
2,50,0,55
3,50,10,59
4,50,13,71
5,43,27,67
6,37,37,66
7,33,47,64
8,40,45,52
9,41,51,44
10,52,46,37
11,58,38,45
12,68,36,42
13,72,37,51
14,79,38,47
15,85,37,43
16,84,49,44
17,91,54,40
18,94,67,38
19,103,67,33
20,103,74,34
21,110,77,31
22,116,78,30
23,135,80,3
24,139,81,9
25,148,84,10
26,158,87,11
27,160,91,1
28,164,83,1
29,170,90,2
30,168,82,2
31,168,77,0
32,169,75,1
33,170,81,1
34,177,79,2
35,170,93,1
36,168,104,6
37,168,111,0
38,166,99,0
39,161,93,0
40,157,93,0
41,161,82,1
42,161,80,0
43,156,82,0
44,155,82,2
45,154,82,0
46,150,75,1
47,151,73,1
48,148,75,9
49,150,78,0
50,153,70,4
51,153,68,3
52,151,68,3
53,146,69,2
54,150,73,1
55,152,77,0
56,154,87,2
57,154,84,1
58,159,78,2
59,158,77,2
60,155,74,0
61,157,68,3
62,160,69,1
63,158,82,3
64,158,80,2
65,154,82,1
66,151,84,5
67,157,89,0
68,152,80,1
69,152,84,0
70,151,80,1
71,158,73,1
72,160,66,0
73,156,68,2
74,161,65,0
75,156,69,2
76,152,75,3
77,160,87,3
78,162,97,4
79,166,97,1
80,158,98,2
81,156,99,0
82,154,85,1
83,147,80,2
84,145,75,0
85,143,68,0
86,141,69,0
87,141,71,3
88,143,74,0
89,144,76,3
90,136,83,1
91,140,80,0
92,146,78,1
93,152,76,0
94,158,72,0
95,153,63,1
96,149,57,1
97,148,71,0
98,152,68,1
99,153,76,3
100,151,84,4
101,152,99,1
102,161,85,0
103,157,84,1
104,164,76,5
105,170,76,1
106,169,66,1
107,165,71,2
108,161,78,1
109,155,82,0
110,155,77,2
111,156,79,0
112,151,69,5
113,158,72,4
114,158,77,1
115,154,79,1
116,151,73,0
117,148,84,2
118,144,84,1
119,141,76,2
120,140,78,3
121,145,90,4
122,146,87,1
123,156,80,0
124,151,77,4
125,146,80,1
