,Ant,Larva,Food
1,50,0,48
2,50,0,66
3,50,15,67
4,50,24,69
5,47,37,67
6,45,48,69
7,40,56,72
8,50,49,60
9,56,52,44
10,68,44,40
11,76,40,46
12,83,37,50
13,89,38,57
14,102,40,49
15,103,42,49
16,105,57,29
17,105,65,32
18,105,76,32
19,115,84,7
20,117,93,10
21,128,83,8
22,131,81,1
23,129,76,0
24,129,65,3
25,134,59,1
26,139,62,2
27,136,62,21
28,144,65,6
29,148,71,5
30,145,79,0
31,141,81,0
32,137,84,4
33,142,80,0
34,145,80,3
35,140,75,1
36,143,76,2
37,147,71,2
38,147,75,0
39,153,70,1
40,142,72,1
41,147,73,1
42,146,74,7
43,149,81,1
44,145,81,4
45,144,85,0
46,145,80,3
47,145,88,5
48,150,74,3
49,146,81,1
50,148,74,1
51,146,77,1
52,146,72,6
53,148,76,3
54,149,75,0
55,146,87,1
56,142,80,0
57,145,76,0
58,140,70,4
59,143,65,2
60,140,61,0
61,138,62,6
62,136,65,3
63,138,72,4
64,137,81,9
65,140,83,0
66,136,80,1
67,130,82,2
68,132,80,9
69,140,74,2
70,143,69,2
71,152,79,1
72,155,76,1
73,151,76,0
74,152,77,3
75,147,76,5
76,149,73,1
77,151,70,3
78,155,77,8
79,151,78,0
80,149,77,7
81,157,75,6
82,160,77,2
83,166,73,0
84,165,70,2
85,163,71,3
86,159,80,0
87,153,77,0
88,149,70,1
89,146,65,8
90,151,71,1
91,156,65,1
92,160,66,6
93,156,77,6
94,153,82,4
95,155,83,1
96,157,87,5
97,161,92,0
98,159,85,1
99,154,93,1
100,161,88,3
101,164,85,1
102,166,83,1
103,165,85,1
104,159,89,1
105,152,87,0
106,150,92,7
107,159,92,4
108,156,93,1
109,160,86,1
110,158,87,0
111,148,81,0
112,151,71,1
113,153,69,2
114,154,69,0
115,159,67,0
116,158,75,1
117,157,74,6
118,153,81,0
119,149,82,0
120,144,83,5
121,147,79,0
122,145,79,0
123,137,76,1
124,137,68,2
125,132,61,0
126,134,56,1
127,138,55,8
128,144,59,0
129,140,59,6
130,135,66,8
131,136,78,8
132,137,83,7
133,137,74,0
134,141,79,4
135,142,83,3
136,139,74,0
137,138,69,1
138,134,73,8
139,141,75,2
140,139,72,2
141,141,73,0
142,142,75,2
143,148,73,1
144,157,75,0
145,159,73,2
146,159,79,0
147,160,78,2
148,158,80,3
149,159,81,0
150,158,86,1
151,151,85,0
152,154,83,1
153,149,80,0
154,148,70,2
155,147,67,2
156,158,64,0
157,154,61,0
158,148,65,0
159,147,73,7
160,145,80,1
161,140,88,1
162,139,87,2
163,138,86,1
164,135,86,1
165,131,71,0
166,133,62,2
167,132,59,0
168,132,57,5
169,133,60,1
170,133,70,0
171,127,66,3
172,125,77,2
173,127,76,13
174,131,78,0
175,134,66,0
176,130,70,5
177,134,66,1
178,139,71,2
179,144,71,1
180,143,76,0
181,135,81,1
182,135,84,4
183,140,84,1
184,136,72,1
185,132,71,3
186,131,70,0
187,141,65,5
188,145,63,5
189,145,73,11
190,150,79,3
191,144,81,1
192,139,76,0
193,138,75,0
194,142,78,0
195,144,66,0
196,143,66,1
197,142,72,0
198,140,69,2
199,142,74,1
200,139,76,2
201,136,80,2
202,136,77,4
203,139,79,11
204,143,73,5
205,137,71,1
206,136,59,3
207,134,64,1
208,137,67,0
209,135,64,0
210,130,70,1
211,123,81,4
212,127,75,0
213,120,72,0
214,120,74,3
215,121,70,9
216,129,65,1
217,132,64,1
218,128,62,0
219,124,57,0
220,119,57,4
221,115,61,5
222,114,65,0
223,114,62,2
224,114,65,2
225,113,61,5
226,118,65,4
227,116,59,3
228,112,62,2
229,117,61,10
230,123,69,7
231,127,67,2
232,126,71,1
233,120,71,3
234,120,73,2
235,120,70,1
